,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
172,86.0,97.0,94.0,100.0,96.0,99.0,94.0,97.0,99.0,92.0,100.0,,,,,,,,,,,,,,,,,,,,,,
173,97.0,100.0,99.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
174,64.0,67.0,68.0,64.0,68.0,64.0,65.0,68.0,72.0,74.0,71.0,,,,,,,,,,,,,,,,,,,,,,
175,67.0,58.0,75.0,80.0,63.0,74.0,82.0,60.0,76.0,85.0,87.0,,,,,,,,,,,,,,,,,,,,,,
176,26.0,45.0,43.0,45.0,59.0,37.0,31.0,37.0,44.0,34.0,42.0,,,,,,,,,,,,,,,,,,,,,,
177,100.0,100.0,86.0,73.0,99.0,96.0,92.0,100.0,82.0,89.0,84.0,,,,,,,,,,,,,,,,,,,,,,
178,74.0,63.0,62.0,64.0,65.0,66.0,61.0,64.0,66.0,60.0,64.0,,,,,,,,,,,,,,,,,,,,,,
179,94.0,96.0,95.0,92.0,89.0,94.0,91.0,97.0,90.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,
180,100.0,100.0,100.0,96.0,81.0,92.0,97.0,91.0,85.0,96.0,30.0,,,,,,,,,,,,,,,,,,,,,,
182,59.0,42.0,50.0,70.0,63.0,72.0,66.0,64.0,68.0,64.0,51.0,,,,,,,,,,,,,,,,,,,,,,
183,92.0,96.0,94.0,91.0,95.0,93.0,95.0,92.0,93.0,93.0,91.0,,,,,,,,,,,,,,,,,,,,,,
184,45.0,94.0,89.0,79.0,73.0,14.0,22.0,72.0,71.0,49.0,62.0,,,,,,,,,,,,,,,,,,,,,,
185,57.0,47.0,48.0,51.0,52.0,60.0,47.0,48.0,38.0,48.0,47.0,,,,,,,,,,,,,,,,,,,,,,
186,48.0,29.0,27.0,58.0,48.0,32.0,43.0,59.0,54.0,49.0,47.0,,,,,,,,,,,,,,,,,,,,,,
188,70.0,68.0,79.0,81.0,78.0,78.0,64.0,62.0,63.0,71.0,57.0,,,,,,,,,,,,,,,,,,,,,,
189,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
190,71.0,72.0,82.0,74.0,80.0,70.0,68.0,85.0,82.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,
191,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
192,87.0,87.0,75.0,90.0,81.0,89.0,84.0,84.0,80.0,85.0,78.0,,,,,,,,,,,,,,,,,,,,,,
193,70.0,85.0,66.0,64.0,64.0,69.0,63.0,26.0,62.0,68.0,69.0,,,,,,,,,,,,,,,,,,,,,,
194,95.0,98.0,97.0,95.0,98.0,96.0,94.0,97.0,96.0,95.0,100.0,,,,,,,,,,,,,,,,,,,,,,
195,85.0,89.0,77.0,75.0,77.0,85.0,75.0,81.0,82.0,77.0,83.0,,,,,,,,,,,,,,,,,,,,,,
196,71.0,74.0,57.0,66.0,68.0,72.0,61.0,73.0,60.0,57.0,55.0,,,,,,,,,,,,,,,,,,,,,,
197,83.0,80.0,82.0,83.0,82.0,92.0,92.0,85.0,84.0,85.0,88.0,,,,,,,,,,,,,,,,,,,,,,
198,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
199,61.0,68.0,68.0,68.0,61.0,69.0,74.0,65.0,53.0,57.0,58.0,,,,,,,,,,,,,,,,,,,,,,
200,79.0,73.0,75.0,79.0,63.0,98.0,75.0,100.0,93.0,74.0,64.0,,,,,,,,,,,,,,,,,,,,,,
201,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
202,73.0,77.0,78.0,78.0,77.0,84.0,80.0,77.0,87.0,87.0,83.0,,,,,,,,,,,,,,,,,,,,,,
203,42.0,71.0,66.0,87.0,66.0,77.0,68.0,58.0,76.0,65.0,77.0,,,,,,,,,,,,,,,,,,,,,,
205,59.0,55.0,43.0,58.0,37.0,53.0,60.0,68.0,63.0,64.0,66.0,,,,,,,,,,,,,,,,,,,,,,
206,31.0,71.0,91.0,57.0,63.0,44.0,75.0,40.0,57.0,65.0,54.0,,,,,,,,,,,,,,,,,,,,,,
207,39.0,38.0,43.0,33.0,70.0,32.0,66.0,66.0,46.0,56.0,15.0,,,,,,,,,,,,,,,,,,,,,,
208,76.0,80.0,80.0,66.0,82.0,80.0,72.0,81.0,63.0,77.0,89.0,,,,,,,,,,,,,,,,,,,,,,
209,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
210,79.0,75.0,77.0,83.0,75.0,74.0,76.0,81.0,79.0,72.0,79.0,,,,,,,,,,,,,,,,,,,,,,
211,45.0,45.0,100.0,71.0,55.0,76.0,80.0,44.0,57.0,63.0,57.0,,,,,,,,,,,,,,,,,,,,,,
212,90.0,85.0,89.0,92.0,89.0,95.0,100.0,96.0,94.0,98.0,96.0,,,,,,,,,,,,,,,,,,,,,,
213,50.0,48.0,58.0,63.0,60.0,54.0,53.0,55.0,59.0,62.0,67.0,,,,,,,,,,,,,,,,,,,,,,
214,63.0,70.0,56.0,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,
215,92.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
216,67.0,43.0,55.0,40.0,42.0,54.0,48.0,46.0,49.0,37.0,49.0,,,,,,,,,,,,,,,,,,,,,,
217,85.0,78.0,83.0,75.0,75.0,85.0,75.0,75.0,71.0,69.0,68.0,,,,,,,,,,,,,,,,,,,,,,
218,80.0,87.0,83.0,85.0,84.0,80.0,86.0,88.0,90.0,85.0,86.0,,,,,,,,,,,,,,,,,,,,,,
219,80.0,53.0,57.0,50.0,57.0,27.0,60.0,71.0,59.0,60.0,51.0,,,,,,,,,,,,,,,,,,,,,,
220,50.0,72.0,78.0,36.0,25.0,80.0,72.0,63.0,67.0,57.0,64.0,,,,,,,,,,,,,,,,,,,,,,
221,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
