"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kuwait","KWT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12542.8482573965","12180.8725261139","12482.5936106656","12438.4185137675","12468.3332126285","12410.577226599","12167.8422083225","12290.2707268285","12699.3160878405","","",
"Latin America & Caribbean (excluding high income)","LAC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1622.7637941106","1684.67565022167","1743.27226393356","1754.48155570713","1821.49067046675","2004.27773173881","2052.17870526598","2136.23235242387","2236.96429749719","2229.03400520193","2402.23549110382","2526.10912544541","2657.55580213097","2789.0584046153","2937.04240224669","2887.12037697775","3089.3195079921","3229.66552670136","3270.86498245753","3440.68025612683","3641.43955953087","3646.82442544193","3587.06495449777","3521.5807066974","3659.44818846389","3611.64757134551","3560.13714131648","3470.34599512395","3446.98078129784","3390.23658576596","3444.32965077458","3568.36313907095","3553.02373177367","3592.43217667989","3747.99447965531","3760.65998190532","3832.47145503732","3965.56095506486","3993.7931049457","3968.15628329668","4065.93060298094","4041.59553052338","3984.61572858905","4010.42922406137","4145.68739912258","4268.71391644014","4463.28705294645","4650.07882364918","4801.48968401726","4722.59095158927","4953.51846368941","5147.57016174351","5251.17496594784","5364.99947868203","5401.26254763186","5381.37753922945","5324.45664708993","5415.42768570187","5465.57113432772","5455.8186027041","4980.91194855612",
"Lao PDR","LAO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585.89191318519","688.378222854026","669.767195112726","759.203856691256","827.025427810621","869.982827233622","895.669337986261","885.20011809829","1018.78013500709","1044.10275556519","1205.87971665832","1225.20433560836","1386.57241038656","1432.56803652708","1477.24165898167","1520.55923672116","1565.14822268039","","","","",
"Lebanon","LBN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2974.00631711765","3934.90590854506","5789.6771245923","6357.98455984744","6163.62509944599","6224.73630968181","6261.72549311507","5960.78964081341","6016.34020520203","5988.54760373219","5922.2484227417","6004.51890873052","5873.24860552877","5793.22000593837","5882.86703195229","5537.27807615529","5641.23785311653","6042.24773126881","6620.26368159268","7408.20758117659","7831.52374680492","7230.71476973059","7449.27687689739","7191.2875226495","7088.82723489951","6941.60313605056","6791.28170702438","6693.66001900758","6566.60604978301","6192.4046500328","5843.99495396375",
"Liberia","LBR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1058.55412566328","684.537850178497","758.435511303996","627.991539881604","405.853058019791","541.486066786395","677.379270140204","662.630546490366","647.612729368414","1069.73613645039","1093.74286953786","1051.74953985994","942.75085620461","946.743831793287","1029.97886298712","1065.99505526215","962.828087504689","987.657338600558","1058.3122821886","1003.9607028721","960.974937033821",
"Libya","LBY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1704.93335697506","1769.4261162393","1828.96878836276","1842.10884275396","1904.95094000902","2080.07584817367","2139.37065073501","2220.547080917","2321.52880901511","2321.82671775919","2492.66865351162","2622.86831859512","2767.05499435503","2886.37790412815","3001.99411534908","2939.14078160915","3211.72843550488","3287.53430108432","3335.83968667257","3505.93234786233","3702.99033497991","3715.84209828722","3638.40256003808","3569.62136913746","3704.39108670476","3658.55716210363","3613.87540330304","3535.49052580101","3519.66101107883","3471.95772324274","3523.97981754015","3646.67696967048","3645.82453641801","3693.3236267376","3854.17922840365","3865.04170796347","3963.96387640414","4106.73505185012","4141.81755093576","4118.29400152341","4219.21211587492","4196.34154577969","4144.05217886826","4176.44515434021","4326.35406025312","4459.64676356286","4660.02841150705","4852.58796520268","5002.15434996187","4915.66826069301","5159.5384797713","5363.53390633698","5477.25691122861","5596.77610355825","5633.43880041546","5616.39855697623","5566.97243247497","5668.18551548892","5731.92360831544","5730.81733896511","5234.86234655893",
"Least developed countries: UN classification","LDC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","501.382341127223","508.905821502644","509.417788295477","519.893225856864","535.443212120856","554.054521160618","577.43810605891","593.850066020047","600.390424045832","617.108941841632","634.846196212582","633.955944150594","649.452883875888","671.581520524807","691.899984652815","707.875215485006","720.904054880758","735.714775435906","758.31961754242","781.358558964127","783.128295031903",
"Low income","LIC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","426.216083540103","431.293854651658","433.028656626463","440.095513721766","456.877594671963","469.595230812295","490.981692368472","497.257627480287","492.348018000872","511.033834669183","523.691796071524","488.948692027643","502.94520003038","522.392335054947","538.355405478501","547.705485777489","558.525144684405","564.268629643863","578.64702476537","613.192510167411","628.46396836194",
"Liechtenstein","LIE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","429.991825937319","393.302774465763","418.918511465126","386.550064931861","394.338060045714","379.202092562499","409.125418469636","400.108025370205","434.496789620288","466.312071089888","440.333633710014","422.56399656247","388.706029578196","434.560056305759","425.098574233244","438.801167244402","434.497266706625","477.309795443897","491.702645383934","497.362628617608","529.910879357753","718.479831141619","733.734911371113","759.796143238945","829.470367260803","874.502384663486","849.34175354429","869.175828001771","868.539755617714","907.261277796472","843.230039740815","890.690299179692","924.466399623115","983.828314033134","1039.24224219271","1083.64569124139","1065.59819847159","1134.07016221418","1213.2337231909","1283.94499476636","1317.52861352483","1319.23313206107","1414.90230052515","1519.47426282543","1555.74135182411","1568.65719568221","1658.58945025251","1711.21840529569","1826.68373632752","1831.03407807225","1985.06662350234","2166.80895772321","2212.7085021497","2366.64021891574","2430.44268238485","2589.11363654111","2749.21618047528","2816.02503403658","2897.05557953451","2966.6844597736","2862.03964506673",
"Lower middle income","LMC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","447.039709783982","449.793408113782","449.673386636955","459.189377402739","472.278203977623","471.201066880975","470.946235863689","480.560871306555","485.81868013671","494.162267822901","504.173907141678","508.368938479538","506.701453038171","503.961173721935","513.688767551487","533.156129535111","541.747992189989","558.891026259113","573.646405352858","568.577077119787","590.710693800603","604.387306011423","591.864982439766","594.281390417543","604.13413736467","616.506715001165","606.945272088078","601.926364975212","616.455723700439","618.948038310864","650.157792445846","655.275224097396","668.907193765988","665.372981888802","667.881161819134","689.154269696866","723.747255257913","736.37794832467","741.060613457158","755.048510415937","767.496119142951","816.29086247776","841.339361586557","871.686993366319","898.661733138328","947.52937201257","961.998295667055","1035.86783558071","1041.0142179034","1076.32268065568","1112.7730465994","1153.70402413505","1189.0419398239","1250.50527441586","1288.89804222557","1329.22374623747","1375.13066612311","1422.29915757469","1478.46562057488","1511.67067043396","1434.24157549317",
"Low & middle income","LMY","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1055.44555956712","1102.99994842171","1133.07582629282","1143.420808318","1156.98482308406","1199.8831684117","1239.41589499994","1274.36473765332","1318.74397975544","1385.60571736572","1466.51104246134","1538.95600208236","1657.24351275195","1715.95281090571","1748.91317987842","1847.35821396536","1964.28023532478","2052.03679646015","2150.35481747129","2226.91799972776","2284.70277114192","2357.06242583725","2463.03250049857","2563.81560382289","2636.17593221122","",
"Lesotho","LSO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","3.98062274413805","4.02477198326363","4.61022229583501","5.22651932578446","5.5937821952914","5.76549251560906","6.60046022943499","6.42495385428503","6.49579984175589","6.62898348907031","7.04843747593466","7.90964732424312","9.2943704452201","12.3480063367927","15.8428148958362","18.6679492703991","23.0507691630488","27.9517086365557","30.8607332752638","35.6747588623056","40.7715340114322","48.0542613977597","54.9451326148832","63.7494076054535","71.3761453967278","76.6708181401568","85.7695025300442","87.4871385891143","106.052582982232","121.875296221263","127.092534646266","151.575535382806","160.845919521405","172.901675834101","178.519242572011","191.548473534812","210.744982623662","256.547553207269","356.380403045561","377.800993791319","404.170492206771","409.84251408706","481.016708632993","515.292896031903","551.272584118022","596.774827726155","655.203184986947","599.088359839486","671.842362119809","726.176098126224","792.15709951622","826.803894331398","836.955936964869","822.467021192164","819.588571441399","877.38568999812","856.529005077631","905.260907183903","859.776519921958","830.850414973722","",
"Late-demographic dividend","LTE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1340.57751286721","1420.99952852024","1466.00843855058","1480.24727555479","1516.69225363455","1608.68141808218","1670.55084661801","1754.34724866649","1819.19704048538","1941.53522583064","2076.85916878481","2238.03688786138","2453.81648116229","2624.03487062443","2674.68901651024","2837.2440199315","3079.8362533391","3256.67746249825","3432.15113101238","3611.93731821705","3708.02569957468","3857.91961324224","4094.76380541954","4330.77870202433","4534.61326563576","",
"Lithuania","LTU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2876.62902618776","3081.91627286087","3279.91743471628","3461.12273718921","3658.44462979135","3937.51767320029","4135.17021074026","4419.28806092446","4961.61405735615","5562.90024057416","6307.84100334089","6994.24480915947","7960.74187288159","8354.79246084368","6978.82411846484","6907.15069992552","7369.93693566221","7699.9566747493","8113.49843194072","8485.92986470297","8913.47552351662","9396.17343192968","9865.95217630557","10328.3161287393","10707.13089126","10489.8017799447",
"Luxembourg","LUX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","13258.7059548174","13870.8603128217","14367.4193429532","15027.4608459608","15500.1742328872","16140.3713379349","16564.928506411","16914.1231359628","17381.8346657137","17953.6160232441","18392.9139108146","18657.7357485991","18715.8830574085","18803.0411535025","19055.2652928647","19531.8132485598","20079.4303949705","20863.8180848252","21950.4198209403","22788.6312475675","23355.3401931684","24663.197758468","23770.7759578816","23935.626835265","24566.6776165482","26156.7384517234","26320.2852375553","26678.3243904345","26939.877071467","28170.1312886498","28975.3901972109","29725.4990553726","30722.6250434274","31047.0503286431","30881.4505241532","30387.6829777437","30733.8941203359","30957.435038577","30818.0345187382","30608.534649836","30416.8673550743","30192.243917982","30335.6708033815","30237.8292590904","30734.1473153206","30555.4202167072","30925.5851129716","30835.3877226159","31252.5696179596","31505.0445944285","28776.2848972341",
"Latvia","LVA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3111.6128774054","3321.59727883024","3534.4722198994","3603.37465436467","3756.33516320441","3874.28732466091","4126.58808237139","4426.6251971017","4827.84422074085","5353.68297921559","5979.63964411438","7164.89474730228","8029.31635082378","7435.60967774259","6371.97682215453","6645.52466893034","6976.73455056661","7364.06866373341","7858.05002290629","7980.97399687011","8226.28325079763","8578.69566144221","8916.58688070523","9224.04097466995","9490.95731294987","8597.37596195589",
"Macao SAR, China","MAC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","8420.92300504026","8598.37647307284","8628.5270450093","8787.31433419593","9175.71534208432","9561.08482121723","10052.2292001158","10111.007984504","10331.6994087153","10764.5021830935","11430.9165134757","11909.395264166","12382.3104069525","12476.3529939549","12717.4208723733","12642.3667747525","12263.133697034","12302.0598138913","11916.4191458072","11857.3102934873","12252.9180648197","12360.4926363725","13013.724039763","13480.6203329288","14177.4012918534","15318.1632791918","15824.2757678325","15677.3565916035","16126.5859155508","17538.5355924388","18433.6535183037","19221.6069571168","19857.6549877876","19811.0843607716","19265.626739968","19472.8479795207","20032.7061310696","20299.0703934343","16748.0347273167",
"St. Martin (French part)","MAF","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","450.510673089396","444.714731006592","477.541230556779","479.143396852917","452.469218278959","448.818735887554","455.011924229115","479.546697225335","529.978867333182","526.678279582535","514.089323786956","523.244905788935","534.640103659365","543.403600151913","559.709607552042","609.406909950639","635.88323534409","670.110799074705","701.304358186748","728.496888842253","693.102505499332","695.308907694457","724.81774111607","768.32100679213","783.434624460559","795.317868585818","870.568397809299","870.60598113803","933.716628790339","961.447619818283","971.476857873149","1090.40475492294","1068.13982535918","1034.24139186792","1147.42940688278","1085.02405946708","1214.42190419396","1147.83635420579","1198.45384359146","1203.65394578778","1210.89894189059","1210.73230873518","1238.25284591561","1297.23785922389","1339.19890253972","1367.56093148328","1439.39599793682","1487.67524401017","1580.87558099284","1624.34283846691","1668.72226476195","1736.94826608319","1784.01950536958","1814.78973669392","1845.52039733901","1862.08396182119","1905.15794965805","1951.38933416782","1992.54590779621","2003.24862556286","1808.78076996455",
"Monaco","MCO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","653.011559782636","778.582981405342","856.065157614117","899.199878110469","824.395101104831","998.972973213084","1062.36662671443","1131.27194779055","1345.01943994617","1432.58937817558","1632.04241306723","1764.56392304009","1832.00392583703","1942.62793922983","1789.05831997415","1960.90607454242","2142.93849865001","2163.02279673607","2301.89501465024","2429.41786278547","2389.25803309483","2487.39801325099","2663.54006751487","2814.51991670858","2953.56822579242","2801.05319820753",
"Madagascar","MDG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","705.63926982185","683.476091180613","684.719305684726","683.865650544329","687.386549104776","665.551400414199","661.282198416686","647.823809660615","681.16849540226","689.327892945528","715.40437010107","732.513738997968","699.556046804923","661.999400717834","624.103456156236","608.219126254558","560.07771615102","569.191886903998","541.020280087577","588.190500314469","570.459788851492","506.192986431444","483.472904699677","448.968476975559","460.677434201885","465.651257946236","444.929319347463","412.24480626244","404.605565252347","364.126423643798","413.985390063278","375.123346917885","366.79431685004","371.361167636096","360.38735913587","353.338926276345","349.395525681944","354.228544037527","363.933624568974","367.32840039526","368.725886045667","360.321844372562","351.507584475257","373.009360629804","381.082490343645","369.592490759165","365.672365566787","332.554999120255","343.019300475276","341.895557573486","347.709308937332","346.0318958127","346.927997724836","360.395964623734","341.672397008218","342.515831982261","345.944241195836","340.673052982912","341.814911006478","344.83708210443","320.071925302491",
"Maldives","MDV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3178.19326390582","3710.68953058529","4008.9937709567","4342.58754133767","4623.63272321072","4738.71156333968","",
"Middle East & North Africa","MEA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2506.1180499065","2470.92352818987","2540.86478796504","2626.49365927869","2696.6094277418","2741.82816869957","2892.08048664187","2982.15028254581","3164.71939808422","3403.19866766533","3523.3419573351","3416.95765532","3330.57059400196","3417.9396240632","3503.38365823321","3536.70609283606","3646.81585898424","3573.91771506097","3624.20398861381","3694.21082163315","3698.026083626","3709.90323122401","3558.13018965045",
"Mexico","MEX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","2014.98950529583","2027.19002138998","2051.51850142263","2119.2562382898","2276.55543871513","3077.53631143373","3129.35413793204","3235.45015475588","3349.21494326009","3458.48520315803","3582.45278807003","3628.49233285874","3769.45542836071","3914.16148338722","3954.75681627239","4031.95524924255","4070.77332049865","4074.98099227656","4248.51316841278","4511.71318771835","4856.42186031834","5090.78542908954","4849.55121288057","4485.48232031145","4529.2599489594","4578.07352820503","4366.88904292926","4272.90151863854","4264.81323679457","4466.79450677298","4649.57748705416","4787.39793638486","4885.2069207375","4809.13369847563","4978.12118934239","4608.48990419975","4740.64868946325","5016.47479749033","5257.86527651127","5431.2341480425","5735.09228676684","5796.8753651095","5814.67068413845","5863.80371270056","6059.29704010297","6138.94169164371","6295.77744208426","6358.56696363242","6308.55197210769","5827.50029244129","5950.60308390115","6065.37171241252","6123.69743925422","6149.81389172552","6202.19894070675","6290.43767101872","6442.63950559525","6571.07950298082","6661.95924643092","6629.62265384744","5877.73349099633",
"Marshall Islands","MHL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2746.61502312945","2711.09542682375","2554.08589617143","2635.46551047354","2487.75949862906","2326.60741267443","2309.16591259914","2404.74134880759","2441.05127662576","2614.64352835789","2495.24683909554","2454.12227560755","2531.69273946261","2775.24503470966","2735.8402383072","","",
"Middle income","MIC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1109.61177704172","1161.20578146657","1194.38207403812","1205.91491248079","1221.30023755149","1269.12237554315","1312.6231276172","1351.52160984754","1400.48133171838","1473.39606671079","1561.89653926314","1641.05421659628","1770.97892952844","1837.17544833892","1874.05526456503","1982.7948090762","2114.9906224541","2212.42971020485","2321.22660644199","2406.64122636743","2472.18588821438","2553.92677184612","2673.48478923513","2787.09795175618","2868.01844370556","",
"North Macedonia","MKD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1989.26250579949","1836.78211563755","1651.90142609025","1807.2313359629","1972.37220376446","2077.58719586227","2095.67928749581","2115.06886132042","2177.60726134777","2258.23259685615","2343.89729980045","2098.8476035361","2300.59833983662","2398.67244214043","2573.83937133974","2754.15610888321","2852.69709487299","3066.46372530779","3210.32593482151","3101.64105346406","3216.10041140643","3041.17317482166","3074.97578365593","3129.50567703343","3195.30669435892","3334.38204873063","3461.36281075663","3531.48576482239","3659.91928634295","3787.24303716464","3575.36271542567",
"Mali","MLI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","395.677355630767","401.116368382241","395.473013003547","409.524185996723","411.844043762529","429.064725371737","419.942165182266","444.435440244309","465.226545109395","508.429540631181","495.787118484481","513.850837909265","542.498378454346","502.847442716885","517.729446869612","477.838632473194","483.725586848892","480.085960096439","455.937394899608","421.938122721888","384.785636366372","414.176717343981","396.427011593661","390.229709264308","457.863536355543","409.967974795551","430.665438546161","415.314702476831","415.222576200135","431.51909545495","410.951221084538","405.472310084964","432.723099316937","413.570817489313","430.581364837022","408.893386129546","427.392465637077","432.65171254044","447.235126134672","452.510964848495","463.298288532537","484.08834790645","495.275556007208","530.80609346767","526.216448174835","516.943721655104","541.379055726886","570.960646935989","589.303340503272","605.534135012784","607.700805679327","607.383759723492","611.85421667986","602.852303668592",
"Malta","MLT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12213.0041830327","","","","","",
"Myanmar","MMR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","631.881428304741","660.604099018238","691.269343233719","689.900917563697","","",
"Middle East & North Africa (excluding high income)","MNA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","789.856907702465","761.800074215799","759.736821524803","816.81393307784","821.685064656358","840.169744337643","842.554653587078","855.386793592412","857.131308201062","875.845347312492","908.155418019026","942.919379491243","971.659577163666","1001.47136520848","1069.73185781545","1181.31246350492","1224.69414481905","1251.25621611326","1239.4415839895","1229.78057538039","1241.06644597413","1282.8491740453","1347.14082036151","1420.13359132902","1432.66503582241","1438.67907316386","1399.86691624716","1330.82047799087","1319.44886732437","1387.38538698642","1415.44984815513","1405.08528921074","1419.41966571145","1396.77202933898","1392.37070054095","1379.60565539187","1402.89687180526","1423.68122313936","1482.80338702975","1451.26166303461","1482.96012086328","1553.0577509588","1610.35944841727","1654.33012796232","1740.38803670814","1803.7764727167","1883.98800357315","2006.23472722019","2016.66435776234","2112.11377110795","2164.88083134874","2222.57093020198","2308.59030304038","2316.13005807208","2361.51072330883","2327.71958431993","2375.38918464159","2404.27414857131","2377.87937086486","2314.96704627929","2297.60759601185",
"Montenegro","MNE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4656.27797624563","5198.37579871809","5768.00468011445","4935.64918213349","5024.95580467748","5042.92566286163","4841.92095938878","4914.03783582762","5049.62355162038","5159.10327799872","5434.459667628","5647.67955676632","5908.32630247666","6091.21601767229","5766.73015699897",
"Mongolia","MNG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1468.84979115918","1670.34241878894","1851.19925496368","2094.58528294927","2182.32295353536","2314.072048265","2210.66579569943","2286.30700391414","2524.3051883561","2726.32341747653","2753.26177694606",
"Northern Mariana Islands","MNP","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9823.29312809351","10410.7731294811","10174.293790646","8781.94763281505","9363.36615755433","9304.52865253191","9283.56268610017","7914.50933533083","8194.45745053942","7941.03121320643","8073.70180920065","8646.68194643006","9186.6445567102","9483.85593144373","10093.5470148989","11157.4520783581","11175.3265684606","11261.9777241454","",
"Mozambique","MOZ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","254.670605990547","243.074836115929","234.50846132307","185.447553148549","179.865246831904","166.84122225966","172.489569820048","191.698314488997","197.867298942788","209.940058778416","198.742049937002","204.12078560031","180.841761757134","181.580332297214","179.290691277771","182.967433028101","192.651242231237","200.792838234453","205.906832191363","211.705526624114","204.595775671253","200.36071090808","262.38734950456","268.69485166048","272.007917323661","282.820345772377","287.382027830923","300.882866298678","308.697548928485","318.918006640039","321.47545069506","328.225756341959","360.089425348382","373.633681662788","385.162432044764","380.90676853136","395.155469043543","386.045857021091","393.180378286212","399.810537458808","",
"Mauritania","MRT","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","524.200070817431","627.243596336704","602.634833615181","687.890282561699","774.942996203876","736.786931742034","837.220461019653","813.929199455352","713.74322670168","736.19981548358","1037.62043379929","1032.21868756445","1300.22830405369","1071.07537813588","905.869259123815","939.462264455785","815.701821743928","886.73329516754","1126.27664290137","899.340668116333","792.089328765143","711.772116561708","886.6063322219","810.479552660381","690.152998790422","802.623318917564","849.772565640194","788.172460251718","731.121853492147","695.242536353286","757.010370667689","729.21704750558","802.195958706425","743.444605695909","816.670849736933","834.505137572547","828.975924027676","810.33720312822","821.604606261022","833.757434785567","822.88084812522","840.091314378047","855.202525379343","899.086159671323","931.219422066211","925.944212746617","930.369616144571","930.890170442119","969.43738580812","960.181287693139","960.49854403542","973.535022973819","986.858494175265","985.176565035958","984.155936008391","980.044175640299","899.542564309511",
"Mauritius","MUS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","1771.18114740635","1847.98882104493","1876.0095955903","1860.87194810219","1727.54232798021","1649.82474140415","1688.0448922542","1705.23348580859","1763.46430449803","1838.30577984644","1951.87901390847","2318.95367380041","2501.05335275473","2660.73221251979","2773.92369072143","2882.69297135409","2981.91584719831","3104.25614691268","3240.00483915096","3365.92025098196","3495.88135677538","3628.28858993661","3811.53416720432","3916.30788386862","4029.09798850484","4115.88347705744","4222.57388326431","4389.07023638268","4725.00882166187","5036.33363800271","5310.31788051402","5522.04722174811","5871.23554519684","5978.06508699556","6121.08660178018","6264.35589845436","6418.22743719763","6573.05708905557","6733.72570602415","6917.91400856141","7117.56551319914","7340.84345917894","7572.70890711971","7813.75232128612","6380.05249360787",
"Malawi","MWI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
