,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap,k3
祖先-后代,0.7348916625349367,-1.333970426575278,0.4330863153610845,1.6464049605580455,-1.2835665377338918,1.2404147121355824,-0.3908590419788011,1.5155151161093543,-0.6982570133433934,-1.6258896866184316,-0.6661308295850394,1.3307050752930014,1.2640007219263267,-0.0780306410077386,-1.4279565137083412,-1.3457913571425155,-0.883816415052588,0.9634721658603044,2.3735057939956934,-0.977949412777802,-1.4230600992038849,-0.8779305329265038,0.73473808264324,0.93404361740741,0.7774294305781725,-1.0328833013575385,-0.2646370700947988,1.6060221118856115,-1.984377628961552,-0.8081689643285828,0.6205109388504826,0.7632595766590944,2.612514149292888,2
远房亲戚之间,0.043404127264285,0.5283719705617445,-0.5217698043012364,1.051447515475049,-1.2165396974371552,0.1464272599557106,0.2531746826441626,0.3188811140099866,0.0202660819660048,-0.4960362485771402,-0.5167607542947851,0.3497148511295309,0.5082886474573143,-0.3794649110493289,-0.5404400543506865,-0.1009360055985385,-0.7237660130854684,-0.2175520757873328,0.6459810203169505,-0.1839293207792165,-0.0026078369893096,-0.9096386642743582,-1.0022940482404172,-0.3489795977016807,0.0820575026757792,-1.24101206516468,-0.1939684148842126,1.1632020850059832,-1.967645156612959,-1.7437064339350046,-0.0398954180548301,-0.2079397516670356,0.8995996565195795,2
姨父姨妈-侄子侄女,0.81831145731162,-1.0339990437813715,0.7295791124862104,1.4278933170911998,-1.4087108933098889,1.3113486095290965,-0.2510019697318502,1.6952465315803644,-1.418384722360612,-1.4450676594256426,-1.140531440629992,1.7956031222872555,1.624478014591162,0.7049846366968924,-1.2882418607275008,-1.1584547495247366,-1.061489763501669,1.4636739910326024,1.5725743719577592,-0.9561998597559632,-0.7282840543754507,-0.4984199802961526,-0.2719497081464338,0.7392517881055665,-0.039479538063246,-1.2323064268937467,0.5816490386155867,1.640627257492857,-2.0068851946236013,0.143079274911933,0.6553355745857006,1.0787356090244242,1.9285740512839395,2
爷爷奶奶-孙子女,0.9002728095281654,-0.6905486628072245,1.5538664167239138,1.5712497300492934,-1.4762410363700884,1.829564688254612,0.6807952272841216,1.7800342113102674,-1.1907992588260954,-2.1038372292221834,0.7429868686350735,2.08770176292518,1.8695183130235185,0.6927118662506624,-1.266595057476817,-0.8940011144930797,-0.7435390220899156,1.8680579341102077,2.5204403597391525,-1.1106550680515497,-0.0504495287093947,-1.0007944011518153,0.8308521227071415,1.745949483279226,0.5744902732940266,-1.5998575631073937,1.5651879087761915,1.7920247695245577,-0.4495659918598255,1.380083217453545,1.0238364738959294,1.3096966108766654,2.5378372966959986,2
养父养母-养子养女,0.7752987291361727,-0.835371414673966,1.342236091357873,1.054581666301826,-0.7654726395206253,1.5018006243718591,0.1226419620430163,1.3633473905323894,-0.7692038622820622,-1.6368420896906788,-0.3251683685656722,1.677336116284608,1.674383821189628,0.6265265684870643,-0.6930590294065019,-0.986186986344152,-0.1552435029100146,1.70592541610252,0.19218701111107,-0.7912775185789986,0.471916874783472,-0.4318022727005027,0.6169500322324696,1.5739129453309657,0.7732521574742534,-1.2307567321230046,1.0366922880336378,1.6212483759527996,-0.0322027359992376,1.084756839370274,0.7767019769055509,0.8871521952135852,1.9961917849879305,2
外公外婆-外孙/外孙女,0.9195757257652912,-1.074574256752198,1.480765299926727,1.8602982330597204,-1.2076476945033168,1.9529072138416783,0.7405860445435631,1.618166822734998,-1.3178098274596712,-1.9019612981185448,-0.3591637557527435,1.808286352736008,1.7532659524052734,1.038047902512218,-1.3310357353138236,-1.5080603460096778,-0.7169264387490568,1.9217863227988976,2.514659250279196,-1.2961642766952284,0.3157546069993698,-0.896533613392627,0.4916920513238775,1.7381409084299893,0.915261437519986,-1.4326728448991028,1.0703991953979377,1.802534687133984,-0.8606313801078418,0.7404964015560038,1.028926655311993,1.3650757499336763,2.3536380461965583,2
叔叔婶婶-侄子侄女,0.764798834035528,-0.6572793647810651,1.3075000996882875,1.384057058583353,-1.0976428400263614,1.485554398185592,0.0049190442477889,1.261685846908871,-0.9443359869642696,-1.3324511854827703,-0.6182371987593653,1.8544071907314692,1.5619509930450393,0.4906157507157633,-1.2136172497792457,-1.4146615864884295,-0.6885258520930806,1.4493937105333934,1.973653588470436,-1.1688229251740063,-0.5300967407294698,-0.6511703825386544,-0.1637248286839498,0.9158743144573464,1.0802817306123065,-1.3303980543921226,1.0929387687114511,1.7295421257354753,-1.4597134905057898,0.6559826318170933,0.7561958655296184,0.850694702183852,2.0515210995061155,2
继父继母-儿女,0.4811174576321471,-1.0033674650360584,0.6473503547223713,1.4018285147351826,-0.9506571097115268,1.158128557522359,-0.4084572720851379,0.9982981792140768,-0.3868473387612213,-1.0539022257786608,-0.2727544659519177,1.6876461977941748,1.062703859984966,0.0053782794977458,-0.3180718984664054,-0.6609536410419857,-0.4874574618270786,1.3209911883976475,0.1768493737683292,0.2513240255474378,-0.1792166582882014,-0.0261292145390058,0.096332315219668,1.0343848978580343,0.7390134368546312,-1.1444600037130546,0.3605819280827037,1.3772180158187408,-0.3450230862128938,0.8801910288612135,0.269829438666892,0.1840580491686022,2.277262747208985,2
父母-婴儿,0.984599625310236,-1.157787030143719,1.8289488077257048,1.7027923559655034,-1.0445543332054612,2.003060591871757,-0.1946469997651587,1.9798675617391523,-0.9290921567399676,-1.7258115429097478,0.0255306033854971,2.263729627941192,1.9364807881935309,0.7772437035078594,-1.4530049574698465,-1.5710904491233688,-0.3785454170996609,1.9244178559700496,3.067994012875005,-1.4085152394828666,-0.6222602967456722,-0.8687269363729814,1.2941239581107633,1.7272956655838274,1.092465443832071,-1.2063893595966306,1.2837241487750943,1.8021179369933384,-0.0291643314965728,1.421926316764428,1.203502623030721,1.4438166108279618,2.297203055721558,2
作家-评论家,-0.241238483555008,0.4308366325550946,-0.4498959944553059,-0.2811474919357312,0.1960762231885367,-0.7110391428381315,0.6902573278448666,0.1555268884271738,0.2991250213323733,0.1843349466560131,-1.344594906505835,-0.3610667731392381,-0.8055723223486693,0.4317599637672257,-0.1671848443792428,-0.0315466539208717,-0.4746513203041843,-0.8586916258387823,-0.7664153228102415,0.2873378958108727,-1.0604768372947952,-0.4002132648838088,0.3349428789768253,-0.6855595967226714,-0.8242937252058039,0.874829680929361,-0.4060111583745255,-0.7844058841922845,-1.1185917025815144,-2.0821866256320765,-0.0036798281455382,-0.6437207230380694,-0.4314829208544673,1
作家-读者,0.3999735314596215,0.7362881187875587,-0.4263588487947123,0.185076150206572,0.2423712239177115,-0.0944089557855163,0.5260815830277389,-0.4074879257212264,0.4702914578509655,-0.3768044197121988,-1.5208030833280732,-0.7616199567226523,0.370220360559931,-0.294119063507433,0.419205646755483,1.3821807652403697,0.3880278207894711,-0.1733501640767374,-0.3200900761364788,-0.5981065696315063,-0.5853574830260581,-0.6001098434487074,0.3446359282831412,-0.1326634825329474,-0.216148598731713,0.559456276793052,-0.1202148328981564,-0.4986327525161125,-1.1727730416150524,-2.356699525640908,0.5180392380443531,0.0227678214117467,-0.1079038712451169,1
罪犯-受害人,-2.4194405208227403,-0.4192262323026236,-1.3058349153705613,-0.0094073750652465,-0.9105416255666834,-1.1144211636307129,-1.321262665451204,-1.205846255983807,-2.037201353814236,0.4636092942760188,-0.1979674782880451,0.9598935378094896,-1.267187093215039,-1.211738247007537,0.0461765150456815,0.024534288888215,-1.7439639244672551,-1.5031370115758196,0.05318967269248,2.4018665641354,-2.189901151280304,2.9085728090186938,-0.2741710319457979,-1.768745831896808,-2.0607955728068537,-1.1715036967711023,-2.28893159608206,-0.8578129884679048,-0.4180924090705072,-0.9991022467989312,-2.582255099470714,-2.035992310030134,-0.0457207746442229,0
罪犯-警察,-2.3894064959353125,-1.089923795962674,-0.6763086758963112,-1.2042911405967671,0.9990341926629328,-1.5048745546554168,-0.195923055767068,-0.8086269578596375,-1.5265519542408403,1.2107588476490203,0.5126330175850425,-0.6051961355492332,-0.8010417672803729,-1.2979315001278635,-1.031017661667911,-0.7098485999748855,-1.3132740647053005,-1.3146235444061252,-0.7420555458541234,2.3117820997160794,-1.9017770405731549,1.8064209980786268,1.7408557336577437,-0.5357847344795716,-2.14979469699313,1.2215972598613407,-1.639848993718386,-0.6014250806851137,-0.7357102400778448,-1.2024119085582272,-0.7052324519727085,-1.823138851296464,-0.2174207902883452,0
组长-组员,0.2090412284452674,-1.03357773565947,0.9794358614042772,-0.7639619212919742,0.857654714197832,-0.1903624851416351,0.8014895766589505,0.0903368795500605,1.0180240547104604,0.7697229947841807,0.3954314976660324,-0.3522303271498826,-0.3459269172378612,0.9781998835355872,0.2507066923752034,0.4284389922067036,0.6473521866280779,0.3430919800946616,-0.5931902422334021,-0.0706399746076691,0.5434721884634944,0.5398710788509901,0.2685051035231142,0.1943537890018336,0.9419095590449869,0.6683545113580059,0.1813400694112246,0.0564036915931466,0.7318858793940448,0.5675920290568902,0.2658987878692888,0.6177603220024007,0.1276449346491264,1
主职-副职,-0.4689286064743275,-1.2855199925565992,-0.0939882901757402,-1.082324864354753,1.2135276309880214,-0.2778000395598625,0.4661860714738164,-0.4773393237897313,0.5421130800690599,1.2953874378369006,0.193839741578302,0.1619793887762093,-0.8629804746826081,0.2803364660048543,0.4747047200128125,-0.0397893036274884,0.2903312843900631,-0.6643316791076106,-0.48522530485999,0.4294289839411517,0.3281048742230688,-0.0627724636063706,0.3953898114564928,0.1128418290960271,0.2933571944181368,1.134521885794522,-0.3141453216876281,-0.0933950627114988,0.5804331011073552,-0.0937025570742535,0.4817580353635285,0.0022604815825217,0.6538469868945003,1
主管-员工,0.3048580849507455,-1.4642051932174864,-0.1880554294075248,-1.127796611943239,1.3026542311513911,-0.300161418299388,0.8868864175677043,-0.6654209724785097,1.263991891046944,1.3558364308282442,0.7861782157069547,-1.0428782294556602,-0.6173800348963533,0.949953030921248,1.0643273384690248,0.0348008230409085,0.6039070523027456,-0.2856403697276611,-0.0578164775756079,0.2284446256153736,0.3809365729022243,0.7331155132433618,0.6192274500671715,0.0909634258318067,0.7765987228586433,1.3228971606841122,-0.1420932453944736,0.6239813182375268,0.925902110888891,0.5574319814913303,0.0911158490691845,-0.046304627740325,0.5116658912510631,1
主持人-嘉宾,0.4313244328228818,0.3770220433414908,-0.9387261317691068,-0.9552589528691702,0.8018776048855725,-0.8244751647249761,0.907298249883966,-0.2504075927479327,0.5810923266813216,0.6812256690448543,0.0819714699697665,-0.8594693772837437,-0.7631245064010913,0.7242704188266826,0.5244976992143238,0.4857216695045567,0.4980015745668726,-0.71644883184666,-0.566123823393271,-0.4433435164228149,0.4624875437761721,-0.6248462093580762,-0.350301856705825,-0.3232298925440795,0.1522789039916603,1.006006059947549,-0.2268345043098576,-1.412930790890508,0.3524568137916003,-0.2994599939588004,0.501953114446108,-0.0454492413731166,-0.4460590687711589,1
肇事者-交警,-1.2669615693868697,-0.0146278386820264,-1.8883366528151184,-1.1804928427934471,1.3068375143498103,-1.287496151716374,0.750709636982956,-0.3355890233124945,-1.4381690803845182,-0.0072620789556789,1.068192305411589,-1.0454404982331862,-1.356766622042341,0.1307943051054118,0.0287496490440873,-0.5254165682471548,-0.1379814501742657,-1.4095936968863978,-0.7494631973261594,1.517571704009804,-1.3073075315252027,0.9721536302636676,1.2352689743539729,-0.2454889927873742,-1.799502703510444,0.8673134859864238,-1.8898734672111437,-1.420393465769288,0.3784960633917681,-0.2513819957439773,-0.7643701398456472,-0.6432080395423387,-0.3125940556192732,0
原告-被告,-2.4260435568128056,0.9457122170295164,-0.5722873420368245,-0.2906064927907373,0.9022542678741022,-1.289492703389546,0.9208669787042724,-1.2823629052500398,-1.837711545709655,1.124437685657382,1.0512160272844056,-0.025247561773573,-1.2661206702528092,-1.2410611701976606,0.3796419509680799,-0.0490699166304935,-1.4081542431169465,-1.6003328601310427,-0.441903206400669,2.501208720550381,0.1559315252389244,1.6822168635083583,0.2633220146579315,-0.393281308070819,-1.9329494664021871,-0.5228757949899223,-0.7313480951389536,-0.916000899970459,0.0086988630750998,-0.9298914051324771,-1.7488802451214047,-2.17521618553454,-0.4848274773533732,0
游客-导游,0.3219979946858866,0.1823813387123399,-0.9075865294962624,-1.024471569936161,0.9625306390828556,-0.3526219227073547,0.8709779151629444,-0.5972818857320089,1.1845737883611211,1.267262748466192,1.425112281011675,-0.8800416309391167,-0.767469192543509,0.7155041542222327,1.4449526419494805,1.3927519836324331,1.5695158198945292,-0.2073388316962834,-0.6500297217976775,0.0038105171914679,0.932526952150886,-0.290461712084783,-0.0344700001416804,-0.5336395216089025,0.1239202611525546,1.1632061399645075,-0.0620646251820164,-1.4078198770777457,1.3912791497073846,-0.06239528230012,0.3662033047840615,0.1082622140101371,-0.3640489736933975,1
艺人-黑粉,-2.292799273956672,-0.1995842647512801,-0.5310485357220586,0.5463180203594951,-1.196742554541625,-1.393894205426682,-0.7230759685559831,-0.7401680059246083,-1.6750150424215742,0.2449566510559031,-1.6483186740561766,-0.6322746578571751,-0.967522240828468,-1.980786322601052,-0.3317698188548399,-0.4830100417688334,-1.0093130090423232,-1.340408146738575,-0.4213184825985692,2.30792786388523,-2.274142171540718,1.8845787217838192,-2.0850884311668523,-1.55726359639665,-1.8592471905585837,-0.2606781918104487,-1.560680151907028,-0.725749499454179,-1.0630036269564362,-2.1264239261220728,-2.337903385029977,-2.1616483830225257,-0.5428157244469513,0
医生-患者,0.7029047155475172,0.0066815829768673,-0.284082300706638,-0.3727106202121908,1.0930081261614772,-0.102742388856147,0.5779265550752534,-0.8443038516680641,0.184578525646903,0.2278582216097802,1.957743505031723,-0.7318187998640464,0.7057743812035724,0.8631167388520052,1.297256584914095,0.8146163379190352,1.576485627540304,0.211900653180052,-0.7239418655534203,-0.3076112409410699,0.4645966206091191,-0.5214394572743691,1.6686615882977,1.1408778916877849,0.344037346046567,1.183136486583077,0.0527127303534206,-0.8075714437344225,1.007187945731303,1.0684226090533346,0.9502445290162282,0.8729109869988454,-0.2749500775507925,1
医生-护士,0.7842924473338351,-1.0743935558327813,0.7093152162798164,-0.9193147496201466,1.4047301967533763,0.0292962284629569,1.0527166466349265,0.407334426510167,0.7263878056192408,-0.306447245914755,-0.0267943977266738,-1.1075262416886151,-0.3198348627186584,0.7400496951146928,-0.4116806885432689,-0.2686471269102458,-0.313772671378256,-0.5471727795833073,-0.1419543738557869,-0.9764215516151108,-0.1787706764162345,-0.6977312638518022,1.3564100845613736,0.6936990420747248,1.0690926062268091,1.3800369758940934,0.4677729670793573,0.5192359790415227,0.9904374080406096,0.9329842851419504,1.0010600689155758,0.8225540747515262,-0.3904486466245398,1
演员-导演,0.4372757903698061,-0.812643756534295,0.0174184138913965,-0.9669881139293778,0.9959706771893428,-0.1375912907878753,0.7724999856822329,-1.1814279873444284,1.5516927333993789,0.7833681296345508,0.5897272499929159,-0.3676039398150367,-0.8726752288846972,0.6891404251155161,1.2139237235207538,0.5539528382022099,0.5661887765930251,-0.2661819230006284,-0.5133443066550152,-0.1296226910168944,0.6173069650446814,0.1049408686634916,-0.5328780427819085,0.5331970308322719,0.8678282313426717,1.20697391459821,0.3857425805656298,-0.425459651316363,1.1421675723681175,0.3106802851152779,-0.289326802334967,0.2021138297364245,0.8245750099724654,1
研究人员-实验参与者,0.8296402914991577,0.4114955318782833,-0.2803697648026921,-1.165406421864557,0.6514440296831517,-0.3626934167031331,-0.3121055916742756,-0.7765220700556238,1.0798268978198455,0.8273395206753577,0.8046887930234754,-0.809301807696422,-0.8730481040463159,0.8122724041461947,0.4271789425901894,0.7748810483280549,0.8537165746734079,-0.7138821147634686,-0.4952678055010704,-0.6738322861087975,0.5277675276728655,-0.2884483467514111,1.104064402432549,-0.4292963675795428,0.5594279904673951,1.0150576147812675,0.4896722116055551,-0.3898488860931798,0.8236279646320743,0.059083640566786,0.507111164947719,0.3583924098668326,-0.4738642798444681,1
外交官之间,-0.895704313525627,0.808284148342917,-0.4355029779285734,-1.1789818397583158,1.4989567439716318,-0.5130559416004595,0.6977520000888866,-0.5034956292349357,0.8698777815487756,1.1878812287630658,-1.0278583613120418,-0.6557194171715346,-0.8229369247174579,0.7550497478823072,0.1949440854299472,0.0479419867563556,-0.3495819942161061,-0.9872019761794916,-0.6463816392583555,0.2156233193732502,1.6415786643286607,0.2125999871840612,1.6067158231938143,-0.4878099739173288,0.0160561374966697,0.965024020244609,0.4548639387270721,0.1872111419885356,0.3090334619923784,-0.8933271868935962,0.5738407112940406,-0.1214793421370347,-0.3866633994027951,1
投资人-创业者,0.8061536840371893,-0.8608268778135603,0.519280591569141,-0.99073604496486,1.1660401541287218,-0.3601264216947692,0.3213758690070997,-0.8891042591343719,1.9295179945224443,1.472529269472402,1.586760684646461,0.208207734552546,-0.8043904384178093,0.938167275175265,1.7076238366431853,1.2459145240794085,0.5570060550197161,0.4339362644958804,-0.4104206876445164,-0.1443783739720517,1.376692461584684,-0.0708497389384242,0.9226495800443474,1.0358762223135802,1.0674453184700556,1.170608528137406,0.8117772940495932,0.552826040377623,0.0441956079860428,-0.050609014149858,0.392177982379672,0.6202551989067583,0.0528458613442234,1
同事之间,-0.251696455299534,1.012414878043592,0.9735990836453066,-0.5429611701467197,0.3327301410035711,-0.0025798997555989,0.6413617759375901,-0.0574040586259169,1.0188891233025,0.5434019650245916,-0.0953880289923278,-0.859515870063981,0.2100851895004658,0.6786858428835426,-0.5516188169665356,-0.3388423542076817,-0.3823069005910314,-0.2672733422882028,-0.2636816543537313,-0.30431854423127,1.2090906028469135,-0.1284095292758591,-0.1550946137313962,-0.2418905711978643,0.6125763312985087,0.7552108055997039,0.4428769838285215,0.5973974679197551,1.1831590650667942,0.8203278491887478,0.1880114305260062,0.0627571340787357,-0.9200920848055806,1
司机-乘客,0.5503515837613635,0.5826619150187992,-1.3317923921304922,-1.1889922348660615,0.6298981845061075,-1.0190436780352363,0.5819776970771056,-1.0730540481030428,1.6979279185814282,0.7827799772703107,1.571396905473749,-1.6519295178735076,-1.0067859953469285,-1.3642712511249686,1.6716345955443117,1.1074654222045532,1.7525700734800975,-1.2742961529521293,-0.6069038944457352,-0.36926698683207,1.1945349307618405,-0.8281456051505833,0.1650452647466671,-1.0574193344096412,-0.5111746475260576,0.6026689194387442,-1.4335424945214972,-1.4489201423220437,-0.2437224340693837,0.5448653971690647,-0.1378637092156198,-0.1399473128884153,-0.0633401992121057,1
实习生-正式员工,-0.8973161395279186,-0.6154132205136427,-0.2066621162885369,-0.917790799482396,0.6318348896905607,-0.105809092226139,0.860584360258501,0.0018011315303081,1.3738150521456718,0.6262365850978904,0.0578827426673079,-0.7447326345027757,-0.8306646273423114,0.4460291802814371,-0.172083206714826,0.2757490463659383,-0.1472141823803581,-0.2144923055411254,-0.4091385941205102,0.0404268012847637,-0.0930784453025942,0.1554938460557593,-0.2665129016444934,-0.5434916103482724,0.2638486212838343,1.09116883695888,-0.3532539543805122,-0.4548757997053737,-0.0408838917211375,0.1430072271912651,0.1120424809990605,-0.0972001165892201,0.1964940816684118,1
上级-下级,0.2003373680328912,-1.6095995623259838,0.2593403727684664,-0.7966980718700667,1.214008468137265,-0.3379253837845948,0.4047527380207666,-0.2883389231534154,0.9967881384400944,0.9985310688268416,0.3575871563013677,-1.0603181879091417,-0.4168925179971526,0.9840257968872944,1.0215427295596216,0.3071172192630457,1.0666336379372277,-0.3995335159551202,-0.3465475005527069,-0.0434752267518209,0.1490259994794367,1.054636039562813,0.7775079895789373,0.6365740993412539,0.5104755712808433,1.1044509703534318,-0.3665190938597567,0.4972732466294576,0.3749841149097578,0.9208030944243114,-0.1348566049635115,-0.0305512621442389,0.8980675326441114,1
商家-客户,0.0545822452542061,-0.1497749909739167,-1.6787177144594476,-1.0056737679525187,0.9183897887822914,-0.7099496561145816,0.8321357156914811,-1.295081057209525,1.3420643314784824,1.4247482828383753,1.0827034254119832,-1.292086718817612,-1.0240426578266466,0.0179198820585125,1.763941263355589,2.0508606676735863,1.6170205614802071,-0.5348221873374877,-0.5603574993795039,-0.4224627471993689,1.444526444117079,-0.6848540019847706,1.0434778581315969,-0.054112937918603,-0.4329354512823838,0.9449235674829252,-0.0196965321283632,-0.9480683348998402,-0.0414141885638791,-0.1290170766098858,0.1798153757035306,-0.4424411826142249,-0.1064245792274235,1
前任官员-现任官员,-0.6058979983135363,-0.0597240118840275,-0.7237901842704497,-0.741527573549831,0.3912961057814434,-0.7197927846731048,-0.1126541464659808,-0.0495946670718469,-0.7422463519906646,0.6271005707049129,-1.187126453639603,-0.0968885967931899,-0.9088689779058292,-0.0909921893871752,-0.3204336088782045,-0.3384195550672063,-0.9390787935348957,-1.3427111331512624,-0.5662591554874716,0.5448370681944308,-0.5322970756946117,-0.056439062532999,0.7361348989151903,-1.6899092588997071,-0.3681297004896389,0.800474458394846,-0.9614408862093548,-0.4251615146772851,-1.5824568135678054,-1.813635501316865,-0.0296334833405042,-0.2668517460855369,0.0855970684886375,0
卖淫者-嫖客,-0.1811426401311762,-0.6910046668921063,-1.7835318428712987,-0.6268424431833564,-0.2728001019676412,-0.76608366127835,-3.5811755678332946,-1.7316174633330776,0.9342846140116274,0.9632735586962268,1.5030152501741387,-0.6090664156607407,-1.3563924385468222,-1.6267248645587715,1.712561701900831,1.7275743515613773,1.4382511092324275,-1.3087056264912795,2.327953011087753,-0.0595033778031299,0.4182368749212743,0.4537319446886557,-2.5495366879392742,-2.2597697350439563,-0.6660705036511096,0.1578668221723853,-0.0708264091315311,-1.749340537428257,0.7501864234370202,-0.2385412326249676,-2.8359545195141096,-1.6306364523195278,-0.395811080188678,0
卖家-买家,0.3543818816805066,1.1164102739193986,-0.9853864190864602,-0.8271070079520867,0.6754708609844183,-0.8826367803627572,-0.0867139296036304,-1.243455400900298,0.8616949462768556,0.9650336911392104,1.600643617633851,-1.5487592085314856,-0.79130854183145,0.1430346079049591,1.7261196690796765,2.384810490592393,1.4660442928075563,-0.6376018285555719,-0.4478643933840825,0.4438345320465254,1.470362635320679,-0.2758461711462329,0.7494075921023763,-0.5703464973959115,-0.2864698130762206,0.4880370856617946,-0.0009197636159479,-1.2589378929382644,0.1562838956797376,-1.1896398126216725,-0.3256920671165353,-0.159583444349723,-0.4983473098544734,1
律师-委托人,0.6512846879644388,0.3174972244042565,-0.2358355636204948,-0.8458924510915583,1.5343167208789883,-0.7116599329940003,0.3485426961906132,-1.1497206832903093,1.3262688197793957,1.0178056620206533,1.0723208900581658,-0.2101408767598234,-1.0335812187665911,1.2425904240058012,1.804962627776606,1.6045538949877054,1.452356672325068,-0.5836212227915161,-0.6253090592570244,-0.7090458481441559,1.0681364660546997,-0.3976953004926232,0.9805777465065024,0.7215050270845736,0.948871680884852,1.0506370597851142,0.2201962447516028,-1.1323984105011022,0.8125404938625922,1.0184590810250496,0.3117362233244192,0.7410943637632152,-0.4951233497965188,1
律师-法官,-0.2783749546478143,-0.3621931499720647,-0.8982872160940673,-1.5713552085585714,1.377741272892606,-1.0700317434744868,0.803605407478784,-0.4587060181624817,-0.8589705377081779,1.3333494054354649,-0.1532335831064542,-0.2180606166176305,-1.17471298777597,0.5934777509282871,-0.7814394812613826,-0.1058800278057109,0.3511823802262713,-0.7136487768468149,-0.5823636746973496,0.4557719967352445,0.2375362479159444,0.0426432601598892,1.6391965134156294,-0.0711836318530813,-0.4154244716190804,1.0304302554215166,-0.8001734187147977,-0.5079280926096604,0.1980148359334624,0.1710978329493896,0.9076906123779356,0.0875124228725861,-0.0881095351988394,1
老板-秘书,0.3715132894762949,-1.6401771695733276,0.2365905134102455,-1.0645011392142412,1.2992234962532163,-0.3500571767587353,0.1929904568149631,-1.177392512282995,1.117023248528454,1.053811280391497,1.2249630370962894,0.0032017130320487,-0.8523021946919013,0.7776472299737792,1.530097704900354,1.5139574347202722,1.6167126037674635,0.1541137226505819,-0.0046460014541055,-0.5157714110637227,-0.5029184097230855,0.156901963883337,0.0318005788970247,0.162482054923317,0.9535577244309152,1.206240455274668,0.544250824124408,0.3821073220485438,0.8839930832659245,0.8601724219822738,-0.5133085885235776,0.5100450016872793,0.0720612482823854,1
军官-部下,0.4007410676511889,-1.8817833338798056,1.0237018632714068,-0.5582201100839805,1.3866290047157217,0.289251549969455,0.3970318115203229,0.4189688261723535,0.0560260445974506,0.012698805910915,-0.4306030150836892,0.3074374163003577,0.6602364943632585,0.5744521289093387,-1.1295089448907023,-0.6711562609869635,-0.1264707072441217,0.3861641304835804,-0.5123440259587494,-0.366419772618302,-0.9383588919889496,0.8274803618254066,1.4955778328603735,0.698600340446643,0.946851422315248,1.1808694304921274,0.2858171388757187,0.9995092598759509,0.0554838448734306,0.7090695420806704,0.8184326826359455,1.0649135454605505,1.0405550530626422,1
警察-老百姓,0.4065562830320067,-0.2470656900895856,-0.3342754383494483,-0.4494388821477157,0.6339265312897703,0.1108315958397308,0.9563972151339164,0.8681072782400429,-0.3828269879328338,-0.7086175778121088,-0.040504167248845,-0.8688635756219898,0.7618603295875092,-0.0598719500413775,-1.1330312887744889,-0.9353258156676983,1.018780846780941,0.0744500366512059,-0.5542446729023245,-0.7977972709542756,-1.0203384688177743,-0.5975348796832264,1.8446353084356135,0.8255377641041842,0.5354956966428586,0.9043552655165829,-0.3325867907623221,0.4510139810177068,-0.9139009779879874,0.0080460859416806,1.1117068090189954,1.0520579561446803,-0.0922450240334363,1
经理-员工,0.3325071002208303,-1.3393166813635462,0.5823992347766153,-1.0665356090813962,1.3472537848276611,-0.3059114871181231,0.5670109780147069,-0.5574282435593705,1.6496683049977596,1.5290761330951992,0.2105704556913114,-0.922932022307741,-0.6318623220377455,0.6220161839567099,1.2695223227985235,1.3508008804171376,0.9355801335674224,-0.5739621620964866,-0.4744103041695957,0.4828417629552323,0.8132766464324893,0.5051978969377844,1.0263596845169156,0.6327712219796129,0.6341916852250379,1.0771130112088856,-0.2945512607957671,0.4213726272642315,0.9462636810403248,0.6744312148365612,0.3104058492083072,0.2493739265246844,0.2641654655013756,1
经理-老板,0.3419001551997036,-1.1484744791894794,0.1848535868327639,-1.0798812891338765,1.3722038902384135,-0.3256462912120539,0.7385752896314627,-1.013091027638925,1.7463210304046095,1.2615360017617487,1.0021349510663586,-0.2540069182310632,-0.9227647922621568,0.9466147665213714,1.6265741456837974,0.7444835517909562,1.013278704377356,-0.5176449268576699,-0.5775202102733262,0.0049891529455438,0.6136580224558615,0.6358727639822498,1.0747110170075052,0.8377644207118911,0.7463372273615019,1.284397880791363,0.4458108539085865,0.2921800836638478,0.4819887952210064,1.050254053406685,0.2290779788996728,0.1886494146970345,0.3305391951602431,1
教练-运动员,0.9003439194988546,-0.9761826061296506,1.3133538448244646,-0.3418555298556084,0.8079511123440184,0.5996316087872035,1.0491531420962603,0.2113308860288447,1.3738150521456718,0.2836224176442943,-0.1275421783826631,0.5785720396676174,0.494069674627584,1.2929505269525094,0.1805114106911758,0.0228623104690623,0.2169263540727294,1.0556359761802,-0.4305210650042138,-0.7480608742628769,0.6536226317619862,-0.0848747408216064,0.8033729492730495,0.9006082834715469,1.0114219942898903,1.2350120641936329,0.6670044243587138,0.7995837986543564,0.8484068072049346,1.1570816666559731,0.9309838001834104,1.0176534486722904,1.4113290309259168,1
