,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between childhood friends,82.9840889049223,86.467462321629,73.8340949174282,81.349062049062,25.1223084014751,60.5981461439795,69.6495169953503,73.6832010582011,66.9779060445727,26.3529320987654,44.3871913580247,66.5962211399711,70.5749188311688,73.2784992784993,28.0432669953503,36.8987824675325,35.5291907166907,77.6255321067821,20.793278018278,28.1080357142857,46.1230659772326,18.7055786034953,57.29738671822,85.8181708723375,79.7256902048569,27.1978445936779,77.2299569257903,81.7154846696513,71.6013634513635,62.7744420702754,88.7497846289513,86.8998728123728,22.2235178401845,0
Between pen-friends,70.7810505852172,73.1829765913099,49.9044612794613,55.6649270482604,40.1265592432259,38.3589706589707,47.1934583934584,57.8518197851531,60.6527176527177,39.0205286996954,44.2768378226712,53.4493356180856,44.8685014830848,64.022585978836,25.3729126583293,36.6083223104056,33.6325446929614,46.7810225268559,19.4574795574796,20.9802158489658,40.9344296135963,18.6249358666025,38.1992317867318,61.0475613892281,57.2738875322209,30.0269502102835,64.5219644552978,51.162208316375,53.9269790394791,30.4714116130783,78.1524267399267,60.5081603581604,37.4333909917243,0
Between friends with benefits,64.0616602533269,69.360728314895,55.3030543530544,55.0490059323393,34.2014450056117,63.6183100849768,27.3971961680295,44.3205788039121,68.830625701459,52.6997474747475,59.558645983646,55.2777958152958,41.8301988135321,44.0702310806478,37.5501813772647,45.4041075436909,53.9858064774731,44.3388367805034,64.0565616482283,36.4207661936829,52.4218564614398,31.580303030303,32.7420075295075,54.0940900149234,55.1578873287207,26.338897368064,70.7433319766653,35.4712589879257,63.9572005155339,62.5101343101343,44.9743114909782,47.6836996336996,32.524998304165,2
Between political allies,50.2980399230399,48.7219817219817,44.7966309924643,32.587159291326,81.1335678210678,26.3301968093635,69.9446468654802,32.6909291325958,62.4376142376142,84.6049302549303,59.858195045695,40.0768057559724,23.0258507696008,58.383983686067,55.2766333974667,52.7919141814975,55.1688602292769,30.4649861712362,14.3479407166907,53.6562760541927,72.1019049623216,45.4287277537278,72.4965354090354,56.5115248948582,72.2270553520554,76.8955586080586,63.2379239587573,42.4271842355176,60.8555589472256,46.1652777777778,61.7464930131597,46.5321954280288,50.8346272554606,1
Between romantic lovers,84.8795935545936,82.7220318261985,84.6359547859548,83.2362253487253,30.0829144620811,88.3865119448453,48.5310525893859,80.4449434824435,69.4466309924643,26.5289502164502,48.0659331409331,78.5157006573673,89.3554092512426,78.3467482363316,37.6814574314574,45.0019811207311,43.0562640291807,86.6724657287157,80.7502825877826,42.1649310565977,54.0256002485169,27.4480118646785,55.5436897978565,85.3927943969611,78.588252950753,27.2054860263194,83.6363315696649,71.7940459232126,79.4047449464116,84.6767534934202,81.8454517704518,85.4783679283679,30.4465320173653,0
Between ex-lovers,39.7669071669072,55.4579044412378,40.3963985088985,46.0201739618406,47.0233425525092,41.9085958794292,37.8203142536476,40.5760481802148,45.9289983164983,46.0344416386083,44.3297097963765,57.3356721981722,47.8457732082732,39.8279912217412,24.7577260702261,31.2903900112234,22.9315185586019,38.9555084575918,43.8992073512907,67.2247144059644,40.6402928090428,36.5766634599968,33.7839353547687,45.2791954958622,35.5706773165107,23.2079907746574,35.5742283950617,32.5707400624067,33.0295838420838,30.2723595848596,50.6129341337675,31.3976003934337,29.955462284629,2
Between life-partners,87.6737073112073,83.6838063171397,89.1860830527497,82.0404020362353,30.0308902517236,83.7012305595639,61.124354657688,83.2008317299984,69.0236992945326,28.3443622735289,50.5748276414943,84.0706449414783,92.8416145582812,89.1187730479397,45.9982714045214,47.4145081770082,47.529030383197,90.9576799743466,85.4086299502966,35.6790504248838,58.3589055234889,24.323532948533,66.1888261429928,92.3917090625424,87.4864231447565,34.1132987382987,85.4603751187084,92.9096849138516,85.8541123999457,91.8654134445801,88.9704822954823,94.8050501967169,32.7353021978022,0
Between soul-mates,87.9080547538881,87.4984587942921,87.7857683982684,85.5347923681257,29.2906846240179,78.8991021324355,58.5783229116562,81.8785954785955,68.409132996633,24.4462021003688,45.1513447971781,84.7949184303351,91.4868666827,86.3574815616483,38.4519320185987,43.6225478996312,40.6864277697611,91.6748526936027,69.5733124899792,31.3848865640532,53.3973955828123,22.303193642777,55.7246320037987,87.2167887667888,81.9426875593542,29.6606498439832,81.1415564373898,85.9461538461538,82.6125797042464,83.2796906796907,86.9959927418261,90.9905067155067,33.5272741147741,0
Between strangers,46.0758920092253,64.0792209333876,23.3693294359961,31.6305213305213,59.8048507048507,20.1757215007215,66.7440932524266,30.1925312341979,46.8043051084718,55.2136044511044,51.5536556036556,24.0134760301427,14.9801226551227,22.696785313452,31.1518478435145,48.3071268237935,38.6715608465608,12.2682178932179,25.7708714125381,36.3143819143819,41.6963644380311,30.0455908289242,46.8685004810005,31.6178230719897,24.3254890171557,26.8522366522367,25.714107343274,16.235588023088,24.3625921917589,20.934315375982,48.6670955587622,18.4921877505211,45.9996172037839,2
Between neighbors,65.017651638485,72.4300078008411,46.540684624018,51.5439148814149,45.4249153624154,34.0179937346604,66.1146745230079,54.3781921781922,67.6816490608157,50.1925884300884,51.7051029217696,47.3997715247715,35.479657687991,52.2343274009941,27.4153038319705,41.6345879429213,36.9196168029501,39.0513668430335,22.208822350489,37.358177008177,50.203531345198,23.912798621132,64.932848324515,60.8050404842071,56.3282808241142,25.8406305114638,53.8973544973545,59.7433782267116,50.9201479076479,71.0258317299984,68.2889069264069,55.7117444284111,47.6327661535995,2
Between church members,71.5073152156485,66.2543772585439,56.1143771352105,57.1048346715013,56.2556969265303,37.8021327437994,64.381789044289,58.3852090810424,58.8919592752926,43.0236992945326,37.1873643331977,48.774518999519,47.8769560686227,60.1792047458714,31.7440155523489,37.4095238095238,41.1777537277537,49.031228956229,21.9679573512907,25.1014470097803,37.7741943241943,22.7027296777297,50.0558000641334,56.8301567259901,71.89550665384,33.106100689434,63.2670895462562,58.521645021645,69.4962021003687,55.952551306718,69.5366662658329,66.0312429854097,51.6066859066859,0
Between fans of the same sports team,77.3641192141192,79.4581477164811,55.8892709142709,63.3040342373676,33.9832255707256,42.6009837384837,77.6385133385133,58.8015042056709,61.0275713484047,42.8752935336269,40.5380536130536,45.7832531665865,50.0170394420395,61.6826398909732,26.3862995029662,37.1276174442841,33.8264510181177,49.8973865640532,22.2451859868527,20.6214285714286,39.9226952060285,22.110076960077,42.978354978355,57.9883116883117,77.5141173641174,33.647107984608,67.3398548981882,54.2307619849286,73.0177128427128,53.430108625942,67.845031665865,65.5941297899631,45.0623196248196,0
Between fans of opposing sports teams,26.9681307889641,58.2405222863556,34.2813024938025,45.8841143424477,39.8243628285295,21.9409271284271,70.4222031055364,34.7755460588794,44.4192608317608,57.8499022582356,41.9922831797832,36.1102934102934,18.7558241141574,32.8488175404842,24.7588664421998,32.9544572711239,25.1318582651916,15.9768959435626,19.6315416065416,80.644252044252,32.7884118967452,43.7919512586179,39.1153880070547,41.7955808080808,25.8524029982363,27.5175404842071,39.477886002886,30.7799082090749,42.9337481962482,28.8645422478756,47.1804272887606,21.342328042328,44.026132355299,2
Superior and Subordinate,56.143665285332,27.5500724584058,49.7688011063011,28.7979580604581,81.3558780725447,27.164199380866,67.7284712201379,37.1384462759463,57.6913373663374,77.7232119732119,69.5025585525586,54.9049182299182,25.9553711720378,73.0220218053551,68.3303711720378,47.2332892416226,67.4877344877345,34.9457391374058,19.4172719256053,42.5476791726792,60.2799983966651,41.6171917588584,65.6678571428571,65.9690035273369,60.317492384159,89.1225909892576,65.4764269680936,57.6414281705948,68.7045574795575,64.2653479236813,61.6059002725669,56.6189654481321,56.5574595157928,1
Aunt and Niece/Nephew,82.1186091686092,50.7671031129365,76.3614834239834,80.7874918291585,32.4960204918538,63.2824558157892,60.4973096348096,78.4803565261899,54.9693838568839,29.3541475499809,40.0700097741764,80.4669953503287,86.8502364919031,68.3719456469456,32.2410092993426,38.387353695687,34.0404320987654,84.6751282667949,24.9804192720859,21.622126022126,40.0005210838544,20.2285634118967,62.750505050505,84.100474987975,74.6108886483887,27.7216770883438,75.7131313131313,92.6666486291486,66.1148007856341,68.4085337502004,77.8752585377585,86.6626443001443,72.8100709475709,0
Uncle and Niece/Nephew,81.3417789001122,52.596639009139,77.0049940799941,81.986810720144,33.9477359060692,62.0183956475623,60.3256732465066,78.7889519431186,56.2855055438389,31.3355738397405,42.1897607022607,79.9590588423922,86.5330607663941,68.1929894179894,32.0610028860029,37.5462201378868,33.7525172358506,84.7001603334937,24.8492424242424,20.1087662337662,40.2939313772647,20.542784992785,62.8277958152958,84.7941839025172,77.0152657527657,29.5829345037678,75.3484387526054,93.0172298380632,66.601942039442,70.0252084335418,77.6268318101651,86.9756954465288,73.8564253647587,0
Between frenemies,33.4329710413044,62.5517223517223,40.6990480198814,52.3673459256793,38.7945828862496,28.237259037259,56.9557400932401,34.1008884633885,51.4584068709069,68.0474357432691,44.4939060939061,51.9597373305707,28.9076506826507,36.9166462395629,34.5542464479965,32.9683512475179,26.4985228506062,29.7119162473329,18.4302641802642,81.4250112541779,40.2645621353955,48.5609796838964,33.2061589644923,46.6587409504076,30.9783722450389,29.7834005500672,48.0913441496775,39.9258306508306,47.7748569331903,40.0561188811189,32.2357990774657,20.9710067710068,29.1515598598932,2
Between half-siblings,63.3752298627299,67.3854859646526,67.7645177353511,76.1369738286405,28.7574274490941,53.5454787496454,57.3752559169226,71.8951730368397,60.3315261898595,38.1479304645971,40.4459828751495,78.7893150059817,73.4482963795464,65.6152782402782,30.3907412803246,29.8349000536501,25.5049276340943,71.3584323084323,28.5788621871955,47.1042262521429,44.3533719367053,27.7053872053872,52.4912917329584,75.4503055586389,70.9116066032733,25.8236815653482,66.7746870413537,84.754168054168,65.5417801334468,68.5142792392792,75.6283531283531,68.9354506604507,34.3166700583367,0
Between adoptive parents and adopted kids,74.9511655011655,39.2389599597933,77.7135460218794,77.7626119251119,31.9089014380681,65.9955226871894,55.8535228660229,82.4413162454829,53.7271389104722,27.8043194459861,39.2062584020917,81.3937668812669,84.9927866115366,73.5480364542865,35.3440762169929,30.9946834801001,35.2447371301538,85.6599789099789,29.5981254085421,33.425050335467,44.0815399107066,24.6200100825101,63.5233735400402,83.4111508861509,79.4294233544234,25.4681926098593,77.0461282544616,87.8229881229881,70.5372334455668,79.6889887889888,84.0765348848682,83.4046142129475,78.158777642111,0
Mother and Infant,88.1668152834819,39.4976068684402,90.6725361058695,89.9678337095004,27.7519158310825,83.5132423132423,62.4233331483331,90.7817024025357,50.3027975111308,23.8955471997139,40.9485958485959,84.0998134581468,98.0587596816763,79.1792505334172,30.4938448896782,29.6791503249837,38.5913276538277,99.2918971460638,63.4283555179388,21.0704564725398,30.0280811009978,19.7572101509601,76.1150645650646,91.2035304201971,87.2054655221322,27.1280891947559,81.2560171310171,94.5833549166883,79.2512943846277,90.3639514806181,90.630997397664,95.5807864974532,84.0450472367139,0
Between alumni,59.393191993192,71.522122630456,45.7062859979527,41.2083183791517,57.8991701200035,34.4628669170336,68.6973696057029,45.3692239858907,60.4326998618665,60.4360906069239,51.2558859350526,36.4000444000444,33.5105282063615,62.3674383486883,35.8298445381779,35.4390995578496,31.2351570497404,32.4294311398478,22.2822655739322,33.0365957345124,41.7590354090354,26.3521337458837,48.2897102897103,50.8837828837829,58.7902918069585,51.1453034619701,50.6009348676015,41.6630443630444,51.4336669503336,45.0398573648574,66.9750891084224,50.1852184852185,27.1585272751939,2
Between a monarch and their minister,55.75359671193,27.7995259370259,42.7979094979095,25.2242832784499,85.9019694811361,24.5806540681541,73.159537376204,30.2061270519604,49.3042337292337,77.8432394765728,60.443111980612,53.0277687590188,21.8177597865098,67.763460690544,57.4572644947645,44.4951471368138,64.5029026529027,30.7085258876926,18.8432992932993,44.7493840264674,63.0916514041514,45.9319682632183,68.7212645379312,51.6956281372948,67.7154934571601,77.8480402313735,61.0921075837743,48.8393220976554,62.2852650435984,53.7888225971559,66.4203490953491,55.5168683168683,49.2722993056326,1
Between confidants,79.9554300637634,76.6566384233051,72.9729000937334,69.2333467458467,38.9276189859523,56.8499668541335,44.5032134532135,69.3759721759722,65.1748240956574,44.9596334221334,45.1597109680443,73.1909753826421,62.3855233501067,81.0024704462205,35.5645488770489,33.9375497187997,33.9930184013517,66.2483546546047,24.2132322153155,25.7345779220779,44.7140897682564,21.2882104007104,50.3009148259148,77.3779285529286,77.7062027478694,35.2455044955045,71.8904505987839,68.7541995041995,71.1543841960509,63.917846967847,77.4403260319927,82.781836373503,35.2396310479644,0
Between a person and their significant other,85.5971445221445,83.3921367213034,87.8399094732428,84.213527367694,27.759239680073,86.4078050036383,53.308501375168,86.3198654740321,71.7651014109347,33.527022977023,43.8175771759105,86.2190255731922,91.8643632601966,85.8822564010064,40.9032519178353,37.4482927566261,39.8523898169732,93.5127914523748,79.1440777586611,34.2958230041563,50.8565290419457,22.6121676934177,59.4073617740284,89.2064025480692,85.443717702051,30.2917187750521,83.5435539768873,83.291510649844,80.9295987962655,85.6925562092229,85.9640535390535,89.4045158545159,34.934739643073,0
Between companions,80.0104518937852,76.2485324860325,66.9878457961791,65.8559340351007,37.7475441225441,53.578041711375,69.9316581566581,67.9778823028823,74.4800617592284,46.0119667369667,50.1475566100566,57.9426324945933,61.2245460966049,74.1033941457961,43.4026156759,43.2915912337481,43.5686905052101,65.4897786037492,35.4243343620795,29.1002321389576,54.5758401275558,23.974719742857,57.8660359702027,72.7279650904651,78.0345788470788,42.1510739260739,74.4462568295902,60.9542013542013,79.2717621884288,77.0442229067229,77.4039421997755,74.1114134322468,42.406298639632,0
Between playmates,75.2212468087468,76.1485290943624,66.4376025209359,65.2089779048112,33.6281451573118,49.1831722290056,63.872078692912,63.6149880983214,67.7449226699227,48.489247635081,50.5035419827086,54.1136528232117,52.0462529572824,72.0751593359436,31.7746662923133,38.7019428374821,40.2852466342663,62.0948280659065,25.118045589124,31.8323633429026,52.4512024830652,22.6905081936945,50.5621361663028,70.8713992797326,80.6054866429866,39.9063220729888,82.3254551004551,62.0221745846746,79.1960635043968,75.2744144744145,77.6927668011001,77.1682098765432,35.7339734339734,0
Between competitors in sports,27.7653701237035,62.6591636758303,45.1613085988086,34.4852809227809,72.3858337650004,26.2175961384295,80.2287246703913,35.8004754504754,48.2909491742825,79.9425349342016,54.1744263452597,38.4930593553143,22.8813710073514,39.6532099073766,37.7413418734497,38.1328494308886,34.0664375566336,24.551879792321,17.9035733057792,78.0873793055165,41.5301619404561,42.398551983601,55.6087859671193,55.2050349342016,39.1376308876309,73.3790809499143,61.7504019129019,33.6531400698067,61.6134135925803,58.2135489510489,63.9623018956352,31.7050464967132,39.7534638201305,2
Between a person and their crush,73.5995364203697,62.5905893489227,65.8398541273541,76.1046458171458,32.388137633971,64.567007992008,30.2555162430162,65.814934294101,48.4626612584946,43.4320101195101,39.2404106695773,68.7141661261759,79.303580270492,63.1275712849242,28.5378405182327,37.9390979481666,34.6419719079033,73.8330962882433,57.400014945113,24.7143370155625,38.8689734648068,22.966796021698,40.4077407160741,71.3235972360972,51.6107371024038,24.34827996078,53.0579190870858,49.8986091069424,46.6911116661117,53.1830669330669,62.8712141253808,57.144226298393,36.0404245445912,0
Between cohabitants,77.4346015096015,73.6455650830651,77.4081250539584,69.3565971065971,36.9669380002713,61.5793000209667,53.6124774916442,72.4019068894069,67.6838044671378,44.5289617789618,55.5826562326562,66.0776920247509,66.0692336258513,73.4189214833822,48.6127346146954,46.0087980737491,44.9390366895269,70.4717064525888,45.7493628829413,37.3452016121134,59.0121643516251,29.3523248175209,53.7986618319952,75.4173505506839,75.418559372726,28.2735625485625,75.051175367842,71.9828823953824,72.3834767084767,88.6894159852493,75.9861781736782,80.1045355878689,42.2803127428127,0
Between long-distance lovers,82.5476800976801,80.0381558256558,69.4759458134458,78.6633412883413,32.3974511599512,76.4730144855145,41.9109765234765,76.9088494838495,71.6220571095571,39.6220159470159,43.0036699411699,73.1890819148172,82.566135834028,75.4894693723125,30.0678927009809,38.3526560313325,31.9377337894495,81.8466895667876,66.3511273222058,32.1675009268147,53.3037216777413,22.5064804295196,43.3770325353659,78.4992771117771,72.0040165081832,23.2124045707379,69.8163825372159,65.4614245322579,63.7380303338637,25.1029014195681,68.5861061777728,75.7583684833685,33.9178360220027,0
Between brothers-in-arms,72.6650024358358,67.1515430557097,69.7991436033103,50.4345877887544,50.4980349897017,45.7530987530987,64.4762552262552,64.1416031499365,62.2446875655209,51.0126216376216,54.952921307088,58.7604859737213,54.7889958806625,71.0289556213576,31.4905628231609,38.9786051820366,41.6740471674295,66.1584303768127,20.229856635739,32.8987458801184,49.170673217487,28.7025211535016,54.7806482098149,66.7285837619171,74.7669330669331,58.1646789938457,68.1006430298097,64.1226874976875,69.1231264106264,65.3401869735203,73.381662627496,79.3898385565052,39.8676736843403,0
