,Afghanistan,Albania,Argentina,Armenia,Australia,Austria,Benin,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burkina Faso,Cameroon,Canada,Chile,Colombia,Congo (Brazzaville),Costa Rica,Croatia,Cyprus,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Latvia,Lebanon,Lithuania,Malawi,Mali,Malta,Mauritius,Mexico,Moldova,Mongolia,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Taiwan Province of China,Tanzania,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Zambia,Zimbabwe
Bulgaria,0.03109380602836609,0.2483978271484375,0.10204792022705078,0.07261964678764343,0.29470017552375793,0.3859327733516693,0.537889689207077,0.16134938597679138,0.001326635479927063,0.10257309675216675,0.0,0.39632537961006165,0.33868226408958435,0.38588497042655945,0.007618606090545654,0.06462270021438599,0.29759594798088074,0.09078213572502136,0.026761740446090698,0.0974138081073761,0.05994921922683716,0.4271835386753082,0.3504318296909332,0.18796706199645996,0.5395183265209198,0.4778549373149872,0.2947377860546112,0.4892050325870514,0.2089942991733551,0.22380492091178894,0.21849432587623596,0.3802337348461151,0.29654720425605774,0.17721021175384521,0.001970350742340088,0.2707475423812866,0.19203993678092957,0.4093605577945709,0.5609491765499115,0.6158129274845123,0.39312323927879333,0.19926807284355164,0.3988632261753082,0.2150684893131256,0.12976771593093872,0.44376227259635925,0.10127422213554382,0.0662594735622406,0.5666522085666656,0.3106435239315033,0.29023197293281555,0.3526725471019745,0.35758909583091736,0.07007619738578796,0.11783183366060257,0.07930424809455872,0.28947708010673523,0.274492084980011,0.4374983608722687,0.30261942744255066,0.2587999105453491,0.1392614245414734,0.03247576951980591,0.5074454843997955,0.0811866819858551,0.30489328503608704,0.39301547408103943,0.3602125942707062,0.4103716313838959,0.364975243806839,0.027808338403701782,0.13459539413452148,0.5489970147609711,0.11028176546096802,0.06564021110534668,0.0757966935634613,0.5386824905872345,0.034725457429885864,0.35166022181510925,0.032232582569122314,0.23246589303016663,0.22969555854797363,0.3809286057949066,0.5285060107707977,0.6730956137180328,0.008718609809875488,0.11470961570739746,0.28443530201911926,0.20930299162864685,0.14717760682106018,0.2803971469402313,0.4090099036693573,0.6133218705654144,0.21262165904045105,0.6668647229671478,0.014906972646713257,0.3232795298099518,0.0926637053489685,0.2014881670475006,0.33423373103141785,0.010760679841041565,0.1702277958393097,0.1800990104675293,0.26130467653274536,0.6881471574306488,0.048614099621772766,0.4731515944004059,0.44117698073387146
Burkina Faso,0.36523157358169556,0.14792755246162415,0.29427745938301086,0.3237057328224182,0.10162520408630371,0.010392606258392334,0.14156430959701538,0.23497599363327026,0.3949987441301346,0.2937522828578949,0.39632537961006165,0.0,0.057643115520477295,0.010440409183502197,0.388706773519516,0.33170267939567566,0.09872943162918091,0.3055432438850403,0.36956363916397095,0.29891157150268555,0.3363761603832245,0.030858159065246582,0.04589354991912842,0.20835831761360168,0.14319294691085815,0.08152955770492554,0.10158759355545044,0.09287965297698975,0.18733108043670654,0.1725204586982727,0.17783105373382568,0.016091644763946533,0.0997781753540039,0.21911516785621643,0.39435502886772156,0.12557783722877502,0.20428544282913208,0.013035178184509277,0.16462379693984985,0.21948754787445068,0.0032021403312683105,0.19705730676651,0.002537846565246582,0.18125689029693604,0.2665576636791229,0.04743689298629761,0.2950511574745178,0.33006590604782104,0.170326828956604,0.08568185567855835,0.1060934066772461,0.04365283250808716,0.03873628377914429,0.3262491822242737,0.5141572132706642,0.31702113151550293,0.10684829950332642,0.12183329463005066,0.04117298126220703,0.09370595216751099,0.13752546906471252,0.25706395506858826,0.36384961009025574,0.11112010478973389,0.31513869762420654,0.09143209457397461,0.003309905529022217,0.03611278533935547,0.014046251773834229,0.031350135803222656,0.36851704120635986,0.26172998547554016,0.15267163515090942,0.28604361414909363,0.33068516850471497,0.32052868604660034,0.14235711097717285,0.3615999221801758,0.04466515779495239,0.42855796217918396,0.16385948657989502,0.166629821062088,0.01539677381515503,0.13218063116073608,0.2767702341079712,0.40504398941993713,0.2816157639026642,0.11189007759094238,0.1870223879814148,0.24914777278900146,0.11592823266983032,0.012684524059295654,0.21699649095535278,0.1837037205696106,0.2705393433570862,0.3814184069633484,0.07304584980010986,0.30366167426109314,0.19483721256256104,0.0620916485786438,0.4070860594511032,0.22609758377075195,0.21622636914253235,0.13502070307731628,0.29182177782058716,0.4449394792318344,0.07682621479034424,0.044851601123809814
Cameroon,0.30758845806121826,0.09028443694114685,0.23663434386253357,0.2660626173019409,0.043982088565826416,0.04725050926208496,0.19920742511749268,0.17733287811279297,0.3373556286096573,0.2361091673374176,0.33868226408958435,0.057643115520477295,0.0,0.0472027063369751,0.3310636579990387,0.27405956387519836,0.04108631610870361,0.247900128364563,0.31192052364349365,0.24126845598220825,0.2787330448627472,0.08850127458572388,0.011749565601348877,0.1507152020931244,0.20083606243133545,0.13917267322540283,0.043944478034973145,0.15052276849746704,0.12968796491622925,0.11487734317779541,0.12018793821334839,0.04155147075653076,0.04213505983352661,0.16147205233573914,0.33671191334724426,0.06793472170829773,0.14664232730865479,0.07067829370498657,0.22226691246032715,0.277130663394928,0.054440975189208984,0.13941419124603271,0.06018096208572388,0.12361377477645874,0.20891454815864563,0.1050800085067749,0.23740804195404053,0.27242279052734375,0.2279699444770813,0.028038740158081055,0.0484502911567688,0.013990283012390137,0.018906831741333008,0.2686060667037964,0.4565140977501869,0.25937801599502563,0.04920518398284912,0.06419017910957336,0.09881609678268433,0.03606283664703369,0.07988235354423523,0.19942083954811096,0.30620649456977844,0.16876322031021118,0.25749558210372925,0.033788979053497314,0.05433320999145508,0.021530330181121826,0.07168936729431152,0.02629297971725464,0.31087392568588257,0.20408686995506287,0.21031475067138672,0.22840049862861633,0.27304205298423767,0.26288557052612305,0.20000022649765015,0.3039568066596985,0.012977957725524902,0.37091484665870667,0.10621637105941772,0.10898670554161072,0.042246341705322266,0.18982374668121338,0.3344133496284485,0.34740087389945984,0.2239726483821869,0.05424696207046509,0.1293792724609375,0.19150465726852417,0.05828511714935303,0.07032763957977295,0.2746396064758301,0.1260606050491333,0.3281824588775635,0.3237752914428711,0.015402734279632568,0.24601855874061584,0.13719409704208374,0.004448533058166504,0.3494429439306259,0.16845446825027466,0.15858325362205505,0.07737758755683899,0.34946489334106445,0.3872963637113571,0.13446933031082153,0.10249471664428711
Canada,0.35479116439819336,0.13748714327812195,0.28383705019950867,0.313265323638916,0.09118479490280151,4.780292510986328e-05,0.15200471878051758,0.22453558444976807,0.3845583349466324,0.2833118736743927,0.38588497042655945,0.010440409183502197,0.0472027063369751,0.0,0.3782663643360138,0.32126227021217346,0.08828902244567871,0.2951028347015381,0.35912322998046875,0.28847116231918335,0.3259357511997223,0.04129856824874878,0.03545314073562622,0.1979179084300995,0.15363335609436035,0.09196996688842773,0.09114718437194824,0.10332006216049194,0.17689067125320435,0.1620800495147705,0.1673906445503235,0.005651235580444336,0.08933776617050171,0.20867475867271423,0.38391461968421936,0.11513742804527283,0.19384503364562988,0.023475587368011475,0.17506420612335205,0.22992795705795288,0.007238268852233887,0.1866168975830078,0.01297825574874878,0.17081648111343384,0.2561172544956207,0.057877302169799805,0.2846107482910156,0.31962549686431885,0.1807672381401062,0.07524144649505615,0.0956529974937439,0.03321242332458496,0.02829587459564209,0.3158087730407715,0.503716804087162,0.30658072233200073,0.09640789031982422,0.11139288544654846,0.05161339044570923,0.08326554298400879,0.12708505988121033,0.24662354588508606,0.35340920090675354,0.12156051397323608,0.30469828844070435,0.08099168539047241,0.0071305036544799805,0.02567237615585327,0.024486660957336426,0.02090972661972046,0.35807663202285767,0.25128957629203796,0.16311204433441162,0.27560320496559143,0.32024475932121277,0.31008827686309814,0.15279752016067505,0.3511595129966736,0.034224748611450195,0.41811755299568176,0.15341907739639282,0.15618941187858582,0.004956364631652832,0.14262104034423828,0.2872106432914734,0.39460358023643494,0.271175354719162,0.10144966840744019,0.1765819787979126,0.23870736360549927,0.10548782348632812,0.02312493324279785,0.22743690013885498,0.1732633113861084,0.2809797525405884,0.3709779977798462,0.06260544061660767,0.29322126507759094,0.18439680337905884,0.0516512393951416,0.396645650267601,0.21565717458724976,0.20578595995903015,0.12458029389381409,0.30226218700408936,0.4344990700483322,0.08726662397384644,0.05529201030731201
Chile,0.023475199937820435,0.24077922105789185,0.09442931413650513,0.06500104069709778,0.2870815694332123,0.37831416726112366,0.5302710831165314,0.15373077988624573,0.006291970610618591,0.0949544906616211,0.007618606090545654,0.388706773519516,0.3310636579990387,0.3782663643360138,0.0,0.05700409412384033,0.2899773418903351,0.08316352963447571,0.019143134355545044,0.08979520201683044,0.052330613136291504,0.4195649325847626,0.3428132236003876,0.1803484559059143,0.5318997204303741,0.47023633122444153,0.28711917996406555,0.48158642649650574,0.20137569308280945,0.2161863148212433,0.2108757197856903,0.37261512875556946,0.2889285981655121,0.16959160566329956,0.005648255348205566,0.26312893629074097,0.1844213306903839,0.40174195170402527,0.5533305704593658,0.6081943213939667,0.3855046331882477,0.19164946675300598,0.3912446200847626,0.20744988322257996,0.12214910984039307,0.4361436665058136,0.09365561604499817,0.058640867471694946,0.55903360247612,0.30302491784095764,0.2826133668422699,0.34505394101142883,0.3499704897403717,0.06245759129524231,0.12545043975114822,0.07168564200401306,0.2818584740161896,0.26687347888946533,0.429879754781723,0.295000821352005,0.25118130445480347,0.13164281845092773,0.024857163429260254,0.4998268783092499,0.07356807589530945,0.2972746789455414,0.3853968679904938,0.3525939881801605,0.4027530252933502,0.35735663771629333,0.020189732313156128,0.12697678804397583,0.5413784086704254,0.10266315937042236,0.058021605014801025,0.06817808747291565,0.5310638844966888,0.02710685133934021,0.3440416157245636,0.03985118865966797,0.22484728693962097,0.22207695245742798,0.37330999970436096,0.5208874046802521,0.6654770076274872,0.016337215900421143,0.1070910096168518,0.2768166959285736,0.2016843855381012,0.13955900073051453,0.27277854084968567,0.40139129757881165,0.6057032644748688,0.2050030529499054,0.6592461168766022,0.0072883665561676025,0.31566092371940613,0.08504509925842285,0.19386956095695496,0.3266151249408722,0.01837928593158722,0.16260918974876404,0.17248040437698364,0.2536860704421997,0.6805285513401031,0.05623270571231842,0.46553298830986023,0.4335583746433258
Colombia,0.0335288941860199,0.1837751269340515,0.037425220012664795,0.007996946573257446,0.23007747530937195,0.3213100731372833,0.47326698899269104,0.0967266857624054,0.06329606473445892,0.03795039653778076,0.06462270021438599,0.33170267939567566,0.27405956387519836,0.32126227021217346,0.05700409412384033,0.0,0.23297324776649475,0.026159435510635376,0.03786095976829529,0.03279110789299011,0.004673480987548828,0.36256083846092224,0.28580912947654724,0.12334436178207397,0.4748956263065338,0.4132322371006012,0.23011508584022522,0.4245823323726654,0.14437159895896912,0.15918222069740295,0.15387162566184998,0.3156110346317291,0.23192450404167175,0.11258751153945923,0.0626523494720459,0.20612484216690063,0.12741723656654358,0.34473785758018494,0.4963264763355255,0.5511902272701263,0.32850053906440735,0.13464537262916565,0.33424052596092224,0.15044578909873962,0.06514501571655273,0.37913957238197327,0.03665152192115784,0.0016367733478546143,0.5020295083522797,0.2460208237171173,0.22560927271842957,0.2880498468875885,0.29296639561653137,0.0054534971714019775,0.18245453387498856,0.01468154788017273,0.22485437989234924,0.209869384765625,0.3728756606578827,0.23799672722816467,0.19417721033096313,0.0746387243270874,0.03214693069458008,0.44282278418540955,0.016563981771469116,0.24027058482170105,0.32839277386665344,0.2955898940563202,0.3457489311695099,0.300352543592453,0.036814361810684204,0.0699726939201355,0.4843743145465851,0.04565906524658203,0.0010175108909606934,0.011173993349075317,0.4740597903728485,0.029897242784500122,0.28703752160072327,0.0968552827835083,0.16784319281578064,0.16507285833358765,0.31630590558052063,0.46388331055641174,0.6084729135036469,0.07334131002426147,0.050086915493011475,0.21981260180473328,0.14468029141426086,0.0825549066066742,0.21577444672584534,0.3443872034549713,0.5486991703510284,0.14799895882606506,0.6022420227527618,0.04971572756767273,0.2586568295955658,0.02804100513458252,0.13686546683311462,0.26961103081703186,0.07538338005542755,0.1056050956249237,0.11547631025314331,0.19668197631835938,0.6235244572162628,0.11323679983615875,0.4085288941860199,0.3765542805194855
Congo (Brazzaville),0.26650214195251465,0.04919812083244324,0.19554802775382996,0.2249763011932373,0.0028957724571228027,0.08833682537078857,0.2402937412261963,0.13624656200408936,0.2962693125009537,0.195022851228714,0.29759594798088074,0.09872943162918091,0.04108631610870361,0.08828902244567871,0.2899773418903351,0.23297324776649475,0.0,0.20681381225585938,0.27083420753479004,0.20018213987350464,0.23764672875404358,0.1295875906944275,0.05283588171005249,0.10962888598442078,0.24192237854003906,0.18025898933410645,0.0028581619262695312,0.19160908460617065,0.08860164880752563,0.0737910270690918,0.07910162210464478,0.08263778686523438,0.001048743724822998,0.12038573622703552,0.29562559723854065,0.026848405599594116,0.10555601119995117,0.11176460981369019,0.26335322856903076,0.3182169795036316,0.0955272912979126,0.0983278751373291,0.10126727819442749,0.08252745866775513,0.16782823204994202,0.14616632461547852,0.19632172584533691,0.23133647441864014,0.2690562605857849,0.013047575950622559,0.0073639750480651855,0.05507659912109375,0.05999314785003662,0.22751975059509277,0.4154277816414833,0.21829169988632202,0.008118867874145508,0.02310386300086975,0.13990241289138794,0.005023479461669922,0.038796037435531616,0.15833452343940735,0.26512017846107483,0.2098495364189148,0.21640926599502563,0.007297337055206299,0.09541952610015869,0.06261664628982544,0.11277568340301514,0.06737929582595825,0.26978760957717896,0.16300055384635925,0.25140106678009033,0.18731418251991272,0.23195573687553406,0.22179925441741943,0.24108654260635376,0.2628704905509949,0.054064273834228516,0.32982853055000305,0.06513005495071411,0.0679003894329071,0.08333265781402588,0.230910062789917,0.3754996657371521,0.3063145577907562,0.18288633227348328,0.013160645961761475,0.08829295635223389,0.15041834115982056,0.017198801040649414,0.11141395568847656,0.3157259225845337,0.08497428894042969,0.3692687749862671,0.2826889753341675,0.025683581829071045,0.20493224263191223,0.09610778093338013,0.03663778305053711,0.3083566278219223,0.12736815214157104,0.11749693751335144,0.036291271448135376,0.39055120944976807,0.3462100476026535,0.17555564641952515,0.14358103275299072
Costa Rica,0.05968832969665527,0.15761569142341614,0.011265784502029419,0.01816248893737793,0.20391803979873657,0.29515063762664795,0.44710755348205566,0.07056725025177002,0.0894555002450943,0.011790961027145386,0.09078213572502136,0.3055432438850403,0.247900128364563,0.2951028347015381,0.08316352963447571,0.026159435510635376,0.20681381225585938,0.0,0.06402039527893066,0.006631672382354736,0.030832916498184204,0.33640140295028687,0.25964969396591187,0.0971849262714386,0.44873619079589844,0.3870728015899658,0.20395565032958984,0.39842289686203003,0.11821216344833374,0.13302278518676758,0.1277121901512146,0.28945159912109375,0.20576506853103638,0.08642807602882385,0.08881178498268127,0.17996540665626526,0.1012578010559082,0.31857842206954956,0.47016704082489014,0.525030791759491,0.302341103553772,0.10848593711853027,0.30808109045028687,0.12428635358810425,0.03898558020591736,0.3529801368713379,0.010492086410522461,0.02452266216278076,0.4758700728416443,0.21986138820648193,0.1994498372077942,0.2618904113769531,0.266806960105896,0.0207059383392334,0.20861396938562393,0.011477887630462646,0.19869494438171387,0.18370994925498962,0.3467162251472473,0.2118372917175293,0.16801777482032776,0.048479288816452026,0.058306366205215454,0.41666334867477417,0.00959545373916626,0.21411114931106567,0.30223333835601807,0.2694304585456848,0.3195894956588745,0.2741931080818176,0.06297379732131958,0.04381325840950012,0.4582148790359497,0.019499629735946655,0.025141924619674683,0.014985442161560059,0.44790035486221313,0.0560566782951355,0.2608780860900879,0.12301471829414368,0.14168375730514526,0.13891342282295227,0.29014647006988525,0.43772387504577637,0.5823134779930115,0.09950074553489685,0.0239274799823761,0.1936531662940979,0.11852085590362549,0.05639547109603882,0.18961501121520996,0.31822776794433594,0.5225397348403931,0.12183952331542969,0.5760825872421265,0.0758751630783081,0.23249739408493042,0.0018815696239471436,0.11070603132247925,0.24345159530639648,0.10154281556606293,0.07944566011428833,0.08931687474250793,0.170522540807724,0.5973650217056274,0.13939623534679413,0.3823694586753845,0.3503948450088501
Croatia,0.004332065582275391,0.2216360867023468,0.07528617978096008,0.045857906341552734,0.26793843507766724,0.3591710329055786,0.5111279487609863,0.13458764553070068,0.025435104966163635,0.07581135630607605,0.026761740446090698,0.36956363916397095,0.31192052364349365,0.35912322998046875,0.019143134355545044,0.03786095976829529,0.27083420753479004,0.06402039527893066,0.0,0.0706520676612854,0.03318747878074646,0.40042179822921753,0.32367008924484253,0.16120532155036926,0.5127565860748291,0.4510931968688965,0.2679760456085205,0.4624432921409607,0.1822325587272644,0.19704318046569824,0.19173258543014526,0.3534719944000244,0.26978546380996704,0.15044847130775452,0.02479138970375061,0.24398580193519592,0.16527819633483887,0.3825988173484802,0.5341874361038208,0.5890511870384216,0.36636149883270264,0.17250633239746094,0.37210148572921753,0.1883067488670349,0.10300597548484802,0.41700053215026855,0.07451248168945312,0.0394977331161499,0.539890468120575,0.2838817834854126,0.26347023248672485,0.3259108066558838,0.33082735538482666,0.043314456939697266,0.14459357410669327,0.05254250764846802,0.26271533966064453,0.2477303445339203,0.410736620426178,0.27585768699645996,0.23203817009925842,0.11249968409538269,0.00571402907371521,0.48068374395370483,0.054424941539764404,0.27813154458999634,0.36625373363494873,0.3334508538246155,0.3836098909378052,0.3382135033607483,0.001046597957611084,0.10783365368843079,0.5222352743148804,0.08352002501487732,0.03887847065925598,0.049034953117370605,0.5119207501411438,0.007963716983795166,0.32489848136901855,0.05899432301521301,0.20570415258407593,0.20293381810188293,0.3541668653488159,0.501744270324707,0.6463338732719421,0.035480350255966187,0.08794787526130676,0.25767356157302856,0.18254125118255615,0.12041586637496948,0.2536354064941406,0.3822481632232666,0.5865601301193237,0.18585991859436035,0.6401029825210571,0.011854767799377441,0.2965177893638611,0.06590196490287781,0.1747264266014099,0.30747199058532715,0.03752242028713226,0.143466055393219,0.1533372700214386,0.23454293608665466,0.6613854169845581,0.07537584006786346,0.4463898539543152,0.41441524028778076
Cyprus,0.06632000207901001,0.1509840190410614,0.004634112119674683,0.024794161319732666,0.19728636741638184,0.2885189652442932,0.4404758810997009,0.06393557786941528,0.09608717262744904,0.005159288644790649,0.0974138081073761,0.29891157150268555,0.24126845598220825,0.28847116231918335,0.08979520201683044,0.03279110789299011,0.20018213987350464,0.006631672382354736,0.0706520676612854,0.0,0.03746458888053894,0.32976973056793213,0.25301802158355713,0.09055325388908386,0.4421045184135437,0.3804411292076111,0.1973239779472351,0.3917912244796753,0.111580491065979,0.12639111280441284,0.12108051776885986,0.282819926738739,0.19913339614868164,0.07979640364646912,0.09544345736503601,0.17333373427391052,0.09462612867355347,0.3119467496871948,0.4635353684425354,0.5183991193771362,0.29570943117141724,0.10185426473617554,0.30144941806793213,0.11765468120574951,0.03235390782356262,0.34634846448898315,0.0038604140281677246,0.031154334545135498,0.46923840045928955,0.2132297158241272,0.19281816482543945,0.2552587389945984,0.26017528772354126,0.027337610721588135,0.21524564176797867,0.018109560012817383,0.19206327199935913,0.1770782768726349,0.3400845527648926,0.20520561933517456,0.16138610243797302,0.04184761643409729,0.06493803858757019,0.41003167629241943,0.016227126121520996,0.20747947692871094,0.29560166597366333,0.2627987861633301,0.3129578232765198,0.2675614356994629,0.06960546970367432,0.037181586027145386,0.45158320665359497,0.012867957353591919,0.03177359700202942,0.021617114543914795,0.4412686824798584,0.06268835067749023,0.25424641370773315,0.1296463906764984,0.13505208492279053,0.13228175044059753,0.2835147976875305,0.43109220266342163,0.5756818056106567,0.10613241791725159,0.017295807600021362,0.18702149391174316,0.11188918352127075,0.04976379871368408,0.18298333883285522,0.3115960955619812,0.5159080624580383,0.11520785093307495,0.5694509148597717,0.08250683546066284,0.22586572170257568,0.004750102758407593,0.10407435894012451,0.23681992292404175,0.10817448794841766,0.0728139877319336,0.0826852023601532,0.16389086842536926,0.5907333493232727,0.14602790772914886,0.3757377862930298,0.34376317262649536
Czechia,0.02885541319847107,0.18844860792160034,0.04209870100021362,0.012670427560806274,0.23475095629692078,0.32598355412483215,0.47794046998023987,0.10140016674995422,0.058622583746910095,0.04262387752532959,0.05994921922683716,0.3363761603832245,0.2787330448627472,0.3259357511997223,0.052330613136291504,0.004673480987548828,0.23764672875404358,0.030832916498184204,0.03318747878074646,0.03746458888053894,0.0,0.36723431944847107,0.29048261046409607,0.1280178427696228,0.47956910729408264,0.41790571808815,0.23478856682777405,0.42925581336021423,0.14904507994651794,0.16385570168495178,0.1585451066493988,0.32028451561927795,0.23659798502922058,0.11726099252700806,0.05797886848449707,0.21079832315444946,0.1320907175540924,0.34941133856773376,0.5009999573230743,0.5558637082576752,0.3331740200519562,0.13931885361671448,0.33891400694847107,0.15511927008628845,0.06981849670410156,0.3838130533695221,0.041325002908706665,0.006310254335403442,0.5067029893398285,0.25069430470466614,0.2302827537059784,0.29272332787513733,0.2976398766040802,0.010126978158950806,0.17778105288743973,0.019355028867721558,0.22952786087989807,0.21454286575317383,0.3775491416454315,0.2426702082157135,0.19885069131851196,0.07931220531463623,0.02747344970703125,0.4474962651729584,0.021237462759017944,0.24494406580924988,0.33306625485420227,0.300263375043869,0.3504224121570587,0.30502602458000183,0.032140880823135376,0.07464617490768433,0.4890477955341339,0.05033254623413086,0.0056909918785095215,0.015847474336624146,0.47873327136039734,0.025223761796951294,0.2917110025882721,0.09218180179595947,0.17251667380332947,0.16974633932113647,0.32097938656806946,0.46855679154396057,0.6131463944911957,0.06866782903671265,0.0547603964805603,0.2244860827922821,0.1493537724018097,0.08722838759422302,0.22044792771339417,0.34906068444252014,0.5533726513385773,0.1526724398136139,0.6069155037403107,0.0450422465801239,0.2633303105831146,0.03271448612213135,0.14153894782066345,0.2742845118045807,0.07070989906787872,0.11027857661247253,0.12014979124069214,0.2013554573059082,0.6281979382038116,0.10856331884860992,0.4132023751735687,0.3812277615070343
