Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022/9/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Burkina Faso,BFA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158340007,0.181040004,,,,0.168160006,0.301109999,0.241119996,0.21514,0.151659995,,0.098360002,0.165680006,0.177870005,,,,,0.197190002,,,0.613610029,,0.172780007,0.248239994,
Bangladesh,BGD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435480453,0.305861222,0.21302152,0.194923391,0.463362848,0.299088586,,0.307867108,,,,,,
Bangladesh,BGD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62063720,44115902,37560243,43974254,105405035,68647410,,93607707,,,,,,
Bangladesh,BGD,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,34,39,40,40,62,40,16,23,24,32,32,36,72,36,39,70,22,46,32,49,70,59,43,58,48,50,22,29,60,55,66,37,67,60,44,41,77,61,69,68,40,
Bangladesh,BGD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,102,133,104,123,104,96,77,98,109,76,76,77,89,71,89,156,131,119,184,200,248,236,246,260,268,294,288,270,278,275,276,269,287,243,249,299,267,241,299,345,362,
Bangladesh,BGD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293385811,6.970087022,8.662057357,8.400701516,7.809116131,8.041785693,8.284389259,7.564724057,8.430607535,8.977489758,9.629989537,10.36870233,10.84700779,11.29505266,
Bulgaria,BGR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648356798,803398290,754425645,852616292,1061806109,1020743881,1174075216,1154679863,1185637796,1366703891,1681800448,2011478917,2098844335,2153930564,
Bulgaria,BGR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,3297,3673,3628,3811,3843,2,1,3,6,63,198,422,329,412,319,368,316,394,274,282,231,283,289,278,263,261,243,211,249,242,243,262,245,282,218,280,230,202,180,186,239,
Bulgaria,BGR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,804,871,717,728,738,248,211,311,253,267,331,326,351,152,531,363,407,538,524,616,709,785,735,680,133,52,48,28,22,24,17,21,14,15,16,11,11,23,18,7,7,
Bulgaria,BGR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418260008,0.46548,0.482230008,0.536880016,0.495169997,0.44709,0.464729995,0.472220004,0.470860004,0.442690015,0.44216001,0.430299997,0.447659999,0.49338001,0.563069999,0.529510021,0.600359976,0.634329975,0.79005003,0.949169993,0.769760013,0.739950001,0.753790021,0.832369983,0.853510022,
Bahrain,BHR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031213136,0.110260455,0.152292186,0.386616227,0.592039153,1.499138737,0.935614432,1.058340099,0.624948667,0.44902983,4.448184258,,
Bahrain,BHR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310482,964226,1619723,7237726,18922393,47086511,22835702,21521243,14797111,11790579,171028627,,
Bahrain,BHR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,6,8,6,8,11,4,7,
Bahrain,BHR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,47,28,41,28,65,16,20,,,,,,31,,,,,,,,,,,,,,,,,,,139,161,167,199,185,171,237,219,322,257,
Bahrain,BHR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101159997,,,,,,,
"Bahamas, The",BHS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27E-05,0.001796119,0,0,0,0,0,2.104436658,7.80295315,1.966124635,,,
"Bahamas, The",BHS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3454,,,,,,5691434,23398744,6222847,,,
"Bahamas, The",BHS,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,2,3,,3,3,1,,4,,2,1,2,,,,,,,,,,,,,,,,,,,,3,1,1,2,3,4,,,,
"Bahamas, The",BHS,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,51,50,,38,42,37,,32,,25,27,29,,,,,,,,,,,,,,,,,,,,83,75,113,68,34,48,,,,
"Bahamas, The",BHS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499991146,3.540545081,2.833116565,3.27169907,2.617832031,2.404531549,2.495152558,2.963820007,2.734423752,5.443549384,5.254731558,5.266121352,4.614452365,
Bosnia and Herzegovina,BIH,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139413477,83124314,74424231,106561117,80755223,82099573,93751572,98638473,96206577,236663997,261342668,253428421,212050904,323354390
Bosnia and Herzegovina,BIH,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,52,,32,50,66,55,,59,,56,43,2,7,41,,60,87,84,45,50,
Bosnia and Herzegovina,BIH,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,242,309,,242,346,306,162,,12,,9,12,14,22,2,,6,12,12,14,5,
Bosnia and Herzegovina,BIH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01826,0.015900001,0.026969999,0.01969,0.025210001,0.01842,0.021059999,,,0.265329987,0.321319997,0.257250011,0.218600005,0.215939999,0.200479999,0.194849998,0.192640007,0.206139997,
Belarus,BLR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.430631755,3.143722838,3.051802793,2.559142306,2.833492191,4.5939915,4.162449617,4.472900628,4.868838301,4.390809425,4.051827583,4.251582662,4.767917609,
Belarus,BLR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417137397,318947501,407448902,514192803,635599598,795012510,693012602,577131802,625544795,687597699,716800295,756847198,801645501,856741805
Belarus,BLR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,683,624,698,752,910,993,994,930,895,1082,1065,1166,1188,1405,1510,1753,1759,1725,1681,1489,652,543,455,434,453,298,317,
Belarus,BLR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,1005,415,361,414,79,345,204,214,379,298,200,296,337,257,220,173,174,146,190,145,105,148,66,90,94,95,77,
Belarus,BLR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998520017,0.730000019,0.705780029,0.845229983,0.722100019,0.708760023,0.620899975,0.611469984,0.627590001,0.678520024,0.660650015,0.962029994,0.741469979,0.621670008,0.669130027,0.677600026,0.646030009,0.651910007,0.505479991,0.499989986,0.500630021,0.584110022,0.60443002,0.577329993,0.548969984,
Belize,BLZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.775579168,0,0,0,0,0,8.17E-05,0.066546021,0,0.938240934,
Belize,BLZ,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,,,,10,6270,,64217,14461
Belize,BLZ,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Belize,BLZ,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33,41,48,54,,,49,51,32,36,26,37,32,24,32,23,
Belize,BLZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34846455,12.60000423,28.60412471,27.16155607,48.78536566,21.78899298,17.05593551,6.940522366,5.482387877,
Bermuda,BMU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830077,2667623,2564052,1028795,1280911,1136950,2939782,1569639,869524,
Bermuda,BMU,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058850002,,,,,,,,,,0.160260007,0.168479994,0.182349995,0.180500001,0.261949986,0.233549997,0.1963,0.190830007,0.195069999,,,0.228560001,0.26236999,0.226930007,
Bolivia,BOL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.675422214,4.429845954,4.93136661,8.396434267,13.26685215,9.223496529,9.364909775,8.057902097,6.402594479,4.459966573,5.871507063,5.048555728,3.452050037,4.325217851,
Bolivia,BOL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15432769,17442189,14823026,37069953,48204674,52913603,44104414,33146951,24935819,15511282,19397571,19560045,14175220,13485139,22371253
Bolivia,BOL,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,8,12,18,11,4,5,,,,,,,,26,28,17,,,,,,,,,,,,,,,,,,,9,,12,59,,,,
Bolivia,BOL,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,117,120,89,70,54,41,,,,,,,,62,89,106,,,,,,,,,,,,,,,,,,,294,,241,277,,,,
Bolivia,BOL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32543999,0.31577,0.294950008,0.29835999,0.287440002,0.293579996,0.276630014,,,,,,,0.157000005,,,,,,,,,,,,
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60919993,12.75772441,14.75822048,12.58945289,11.14049982,11.88721349,11.96971697,12.37105541,14.48571495,15.99995867,14.31171905,14.7439121,14.06645862,11.3500476,
Brazil,BRA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9536332523,10794672124,8460823303,8821366143,9144341214,9470908285,9066226856,8794610139,9433008382,10375405524,10715074507,11062943508,9391878589,5944927304,6350114829
Brazil,BRA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,2149,2171,2116,2302,2062,1954,1855,2451,2338,2323,2389,2319,2100,2429,2269,2707,2611,2756,2491,2816,3179,3439,3481,3866,4044,4054,3956,4194,4280,4271,4228,4695,4798,4959,4659,4641,5200,5480,4980,5464,5280,
Brazil,BRA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,6228,6113,5562,4900,4657,4565,4413,4702,4546,4657,5148,4625,4374,4221,4228,4741,5446,13479,13546,14693,14104,14410,13204,12545,12669,14444,15886,17469,18890,18135,20771,23954,25637,25925,25683,25578,22810,20178,19877,19932,19058,
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047510028,1.061980009,1.009680033,0.999390006,0.963429987,1.002460003,0.988070011,1.08138001,1.129040003,1.118659973,1.159919977,1.139660001,1.126839995,1.195670009,1.269709945,1.370929956,1.286370039,1.117499948,1.167690039,1.208029985,,
Barbados,BRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6919135,20.30382213,
Barbados,BRB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29762993,25313814,19196509
Barbados,BRB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,3,1,,,,,3,1,,,,,,29,
Barbados,BRB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,44,38,,,35,,,,,,,,,,,,,,,68,,85,93,121,80,76,44,109,84,79,88,71,36,39,38,45,41,,,31,,
Barbados,BRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13033392,27.02643663,20.87035637,13.79233922,16.28734948,8.560112368,19.08870744,13.57667442,29.84900783,0.042430081,8.093591272,1.338957385,
Brunei Darussalam,BRN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45458707,108137935,111996858,70719219,56850708,61144896,79866870,75587694,159191931,115050,47339563,15965131,
Brunei Darussalam,BRN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,26,,16,8,26,8,5,
Brunei Darussalam,BRN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,41,42,21,42,32,34,21,21,21,43,31,26,41,64,75,42,,,11,15,91,,73,99,95,133,115,
Brunei Darussalam,BRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01592,0.01842,0.037009999,,,,,,,,,,,,,,0.277630001,,,
Bhutan,BTN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751439729,0.126757285,0.215969979,0.13731061,8.76E-05,0.02303265,,,,,,,,,
Bhutan,BTN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941520,9525,439945,394616,272,58575,,,,,,,,,
Bhutan,BTN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,1,4,,1,1,,
Bhutan,BTN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,7,1,3,9,17,6,
Bhutan,BTN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387967437,0.245708192,0.6887783,0.4206642,0.938314438,0.655100816,0.385021917,0.402443863,
Botswana,BWA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18356854,37475913,28743102,52657764,38519418,19399630,16238758,23413968
Botswana,BWA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,8,4,3,1,3,,2,2,
Botswana,BWA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,18,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,1,5,5,6,4,3,,2,
Botswana,BWA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532859981,,,,,,,0.2588,0.537280023,,,,,,,,
Central African Republic,CAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62927138,0.032534625,1.413306999,0.289135277,,5.268427891,11.77186175,22.076361,29.01931806,,,
Central African Republic,CAF,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632110,1394,134458,10012,,4091308,6613251,35462286,8173212,,,
Central African Republic,CAF,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.76629011,15.18060442,17.86976697,15.49959216,14.71129763,15.61528449,15.49184231,14.66524673,14.82804781,14.09887723,14.34835624,15.421879,16.30093442,15.30219638,
Canada,CAN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30526426800,30127811741,25642281363,26566354162,27498833323,33106176422,32177506045,28785442620,28241567521,26201901348,26937505963,30479680520,31536892938,25572229417,29085816799
Canada,CAN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,1648,2164,2000,2017,2026,2092,2161,2527,2772,3031,2549,2182,2807,3623,2480,2431,2583,3344,3809,4061,4187,3963,3959,3929,5231,5183,5522,4998,5061,5067,4550,4754,4709,4567,4198,4277,4078,4053,4349,4238,4452,
Canada,CAN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,22699,23267,23883,23690,24709,25482,25596,26598,28869,32060,24375,21097,22950,23307,24683,24161,24987,25238,30163,33189,35435,35753,35782,33299,32970,34705,36516,35133,37028,32410,30899,30357,30533,30174,31283,32687,30667,30969,31812,32250,30113,
Canada,CAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.612089992,1.613860011,1.710510015,1.749850035,1.858479977,2.021169901,1.971709967,1.967810035,1.997339964,1.971269965,1.943040013,1.90357995,1.855780005,1.91742003,1.825279951,1.787140012,1.772320032,1.70539999,1.714169979,1.693240047,1.728729963,1.685799956,1.679170012,1.591629982,1.697810054,
Central Europe and the Baltics,CEB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92048045,11.31595445,12.91043969,13.24608456,12.94763267,12.6181919,12.45272031,12.60304906,13.11356859,13.08255148,12.9408101,13.09477623,13.11451462,13.6949842,
Central Europe and the Baltics,CEB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50142095361,60985922055,54144205968,65073298896,78182098271,72098576552,76527105929,82021232937,76742019017,79831161810,89485795206,1.02843E+11,1.02071E+11,1.04977E+11,1.12922E+11
Central Europe and the Baltics,CEB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723923844,0.749715682,0.732314452,0.736692449,0.74511333,0.749761487,0.738816786,0.7306647,0.734132418,0.735255373,0.751648651,0.755719678,0.781459319,0.825375649,0.871985262,0.957251027,1.05678036,1.061194284,1.088496263,1.140787674,1.021843065,1.082735132,1.194201822,1.246288937,1.313856248,
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69704593,24.71705901,26.44738902,25.80779446,25.27260641,26.05758409,26.74996111,26.65761489,27.05065024,27.3348971,14.02342936,13.3174672,12.90854421,12.84405452,
Switzerland,CHE,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36172959509,43492661191,40395074321,43607937596,51148249215,51279423966,54346224629,57101557330,53795507159,55536700708,29833875250,30114429626,29872166791,29244241618,38194199754
Switzerland,CHE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,4049,3712,3845,3817,3393,3191,3199,3298,3236,3247,2987,2949,3068,2999,3033,2890,2504,2408,2025,1916,2083,1859,1827,1831,1742,1643,1740,1692,1594,1684,1622,1597,1480,1525,1480,1477,1462,1337,1283,1369,1384,
Switzerland,CHE,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,5613,4430,3637,3038,2714,2281,1954,1764,1556,1371,1081,893,903,874,892,830,718,620,564,535,468,594,466,396,434,455,362,342,439,394,533,446,1508,631,568,446,309,291,332,348,301,
Switzerland,CHE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.373919964,,,,2.25880003,,,,2.597769976,,,,2.63883996,,,,2.850939989,,,3.043109894,,3.034130096,,3.146859884,,
Channel Islands,CHI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.007830343,7.067601722,6.560710615,6.342721149,5.25342331,5.387946557,6.961366415,7.299935194,6.97649783,8.536944083,6.972117954,6.880385751,7.509562041,15.80180712,
Chile,CHL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650978244,656550691,475672104,541747269,554586780,578351153,696148309,731379019,579468220,720583779,634211636,667732448,672133557,1368056902,1264181379
