,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between criminal and their accomplice,61.6248244039911,51.4237552570886,59.3619648869649,40.7074519616186,40.5707909374576,29.8744197160864,30.1744796869797,42.7785054451721,66.2689205855873,74.1820568320568,67.5098552681886,60.5362514029181,23.4322009780343,62.9675384800385,63.0404240820908,53.4484247234247,46.0772446689113,40.4470258136925,14.6963263588264,50.7249418791085,55.5166225749559,52.7739217572551,43.638805330472,53.0156710573377,59.3781118572785,49.7348450931784,64.4841766258433,42.8586731170064,67.4211902295236,58.8576463659797,22.8749355582689,50.2357950691284,41.3081065539399,2
Between diplomats,55.8247593455927,66.5959484959485,48.3811164144497,30.8214512339512,85.0240638990639,27.1932592099259,72.256968031968,39.2247075455409,68.9000824792491,79.7896456938124,52.2997081622082,46.8263187429854,19.8081409331409,64.2565135481802,42.9775132275132,41.0062930896264,53.1756333173,31.5300966009299,13.7643759018759,54.0995390412057,80.4853214686548,40.7137526054193,73.6049667924668,57.4950486242153,55.8703248911582,77.9602174060507,60.1342546342546,48.5471460638127,64.2189491064491,50.5745290203623,69.7749434207768,51.5658512783513,41.8494989578323,1
Principal and Teacher,76.9956894956895,32.4262849804516,56.6344414844415,34.413929280596,83.0755705714039,30.9932613682614,75.8617081992082,46.0530748572415,63.8347751014418,67.9747288205621,61.6308122433122,54.004797979798,30.4706810165144,79.3801667468334,44.7044392336059,29.7851350809684,57.0035814494148,46.3670554753888,14.3922238255572,26.8547438672439,50.0977733686067,29.4130912297579,66.4764300514301,67.7431660931661,71.3265097556764,82.564280318447,60.6694476819477,62.5448292448292,60.7834031709032,67.3726426351426,79.2138699263699,72.4957621082621,54.8095612720613,1
Professor and Teaching Assistant,77.5738089071422,34.2355425438759,58.0169247419247,33.9548300464967,78.4218970843971,32.6605109396776,74.1385219718553,46.8384863593197,65.4731951690285,65.0542821376155,59.7497886372886,54.5547599005932,30.7894320185987,81.0713684463685,38.7873156164823,31.4733886483886,58.2266835016835,47.3995410453744,15.3079405162738,24.23205667789,44.9936447811448,26.6908910533911,62.3857933732934,66.1597115847116,73.1725515225515,80.5635447885448,62.3909285159285,55.1392894142894,67.3160034410034,68.3729531271198,79.5656790740124,74.4045029045029,58.7229124270791,1
University student and Administrator,70.539283710117,34.0957217165551,39.0996310787978,31.7783671575338,80.5938965355632,28.4879520171187,75.8436574228241,43.9656625781626,55.5641921350255,58.3169289044289,61.9672503422503,45.5179272887606,29.4494207952541,75.0668871252205,33.6346280262947,35.1036996953664,63.7722743306077,40.6237594195927,14.3156685906686,27.9430174763508,46.6772146063813,28.3954485329485,59.1468930760597,57.556271043771,59.5581491039824,68.3726574351574,51.3769437352771,44.6851748560082,51.8168353251687,57.6388757847091,75.0800094966762,63.7904475154475,69.1489265364265,1
Student and Dorm Resident assistant,65.712984691416,38.5939751969164,42.2089889050673,36.1484968553596,72.8681314691118,27.6457922614785,72.8319861692411,42.4578842181783,52.3987610247414,62.6517733355969,62.3010270049486,42.4590704049037,27.5810282310282,56.2059839851507,46.9478200811534,38.9890906932574,70.3125107916775,28.6626661918329,16.7127449710783,37.3895525770526,53.5710858585859,28.6329135370802,50.1376634168301,58.605157650991,51.3788156288156,61.7214860756527,50.6497049247049,38.4066001899335,52.7584734709735,60.683284616618,75.6741426783093,55.3654516779517,60.7111257569591,1
Mentor and Mentee,80.7176584308937,32.8419864630649,63.5583435990299,38.9827712955164,78.9034962133001,34.9342134626448,71.0501352859196,47.1373270701702,60.2961505633074,67.0223331860587,57.5081337870553,63.688421609255,38.075641025641,84.9820286195286,41.5439404731071,37.8249050332384,68.5733477941811,55.4600405767072,18.0939404731071,29.6192987567988,50.8961182336182,28.0874287749288,69.135316997817,73.8667113750447,71.651739001739,78.6784608909609,74.3978754270421,50.1666791541791,70.0972937556271,67.4790528915529,82.8229878146545,80.5937716604383,75.0858920400587,1
Athletic trainer and Trainee,75.7301816193973,38.5125696924716,66.7770325353659,39.0475283431166,72.4439071821425,34.7861124532693,73.9026721100251,44.7237254938235,61.9033247979326,72.0023518964695,65.3264336426101,57.0651892860226,34.7037846412846,80.3584552792886,59.8297019338686,42.4881971423638,75.1147101355435,55.8708300958301,18.6788644996978,31.8733154191488,53.8155141155141,34.1005849089182,58.7244298910966,70.7122167955501,73.9887555345888,85.211921720255,76.4226656059989,51.3239646156313,71.9417442125775,73.0781409948076,82.9296899088566,79.4819954736621,68.9339825298159,1
Researcher and Research Subject,73.837308189269,48.6855121458063,48.5057807479376,31.0938791237811,83.8905595675204,27.1153709761553,64.8395960430274,37.0270483873425,55.0254034999133,74.6761177638628,69.0687999727215,48.2481848398515,26.0184688768022,74.4953876370543,52.3489985323319,45.0204750496417,60.6745532245532,35.6447023655357,15.69391996892,22.021947034447,46.0589042130709,25.0617089700423,70.3450466200466,62.7770334603668,65.2028058361392,81.3550511217178,64.9625864875865,33.2697701989369,62.9493093326427,53.7957958707959,75.6611046361046,66.2451252451253,57.3128075628076,1
Between peers,67.292784992785,82.6977580154051,65.3625343247892,68.1632137651746,36.5452423212227,51.5610136051313,65.182127984579,61.2925790259124,60.7209492939885,42.5920542964661,43.6395303316872,46.9513424846758,48.182443019943,59.015535698869,29.8094869636536,36.7733844858845,31.3043749460416,53.2191293274627,36.5719027885695,41.0033842700509,52.3947984114651,24.7484686609687,66.2540365498699,66.2354266104266,65.4231808315142,34.9470549512216,61.6390388932056,63.6098056264723,67.2345794637461,60.1343475968476,74.4472566014233,61.8448212281546,23.7533568283568,0
Between classmates,64.5788693151438,82.8422091706405,67.136334961335,64.9105942169668,38.0422793800245,50.9516745962824,71.7095200732455,63.8134607948333,66.1333345122561,45.2682511932512,45.3260287279895,48.3135057843391,49.1364812656479,65.6326977035311,24.634260338427,35.7750248208582,29.6794148752482,55.4703261244928,31.2555350513684,41.3829966329966,53.8783723992057,25.1970808512475,59.7556041181041,70.066286028786,73.099284974285,39.333288008288,67.9255657922325,58.6092199467199,79.0471661054994,75.5138353930021,76.0853663311997,66.0661395703062,19.6355928022595,0
Between roommates,75.641668081374,83.7826154782037,73.7328379499948,69.743914854209,32.524619770208,56.5588771250536,53.135686299902,70.3585257879376,68.1762145443518,44.4018201841731,48.8581133282114,67.5919699128033,56.3887809721143,64.125135975136,37.2848010014677,40.8724801433135,34.30097664681,65.7495143745144,28.3625464042131,40.6957513165846,59.2361294569628,24.9042443667444,55.5944361194361,74.8987774571108,74.9263552805219,33.4718792010459,66.0318571860238,57.9538128538129,69.6631533589867,86.2119016785683,77.3217931759598,76.0005870672537,29.9686031561032,0
Between sorority sisters,65.3342105969557,71.750154910449,67.587151954799,66.0263070807188,38.9764729823553,53.783598554677,57.020483075385,65.4656072141366,63.9811200781789,45.3860766321551,47.7365345620248,51.0509863593197,50.9495942329276,59.4220840887508,27.3872064663731,35.8632413882414,34.029925321592,61.5147435897436,19.6567814901148,32.9091621341621,51.0369550202883,24.0937764396098,47.169704678038,61.3055661930662,68.983029008029,32.0736565903233,63.228455649289,57.4154262404262,61.617040675374,69.7317500400834,73.4845543345543,69.5531302031302,28.8344852678186,0
Between fraternity brothers,71.7872342164009,74.6449690741357,70.0123533873534,71.8620057411724,34.4185777185777,52.9768063726397,66.7589933214933,72.3253232878233,69.5569879194879,37.0947839197839,47.3429394679395,58.4757639736806,58.0199743928911,72.8777777777778,25.8772461334961,29.6374152082485,30.3510717677384,70.6866402116402,16.1105158730159,32.1394425790259,43.0219992199159,21.0667370438204,47.5408933386875,72.8051868792065,85.6189145821499,35.9828413598021,75.5241673722066,70.3680102395789,76.2989457528673,77.0881275768531,73.7565881105097,82.6287264659814,31.6644621627465,0
Bride and Bridesmaid,82.1722496639163,60.1509211467545,76.8797175047175,77.6929994388328,35.5925611425611,63.5373530790197,60.7143888518888,74.2854324687658,59.8361172777839,33.1046863630197,43.9530213613547,76.7044558065391,74.6816629358296,73.2424637091304,23.6617266992267,30.0076863722697,37.8161095848596,77.7477538665038,21.2838522588523,25.7705738705739,40.7407916157916,16.652672636006,44.5182613319868,75.2027513971141,73.0902546164801,31.2173979705842,80.1933567884548,60.0804120987945,80.2437475197279,76.2482712095457,79.8738385071718,87.0917240983417,31.6922897364074,0
Groom and Groomsman,84.3545738212405,62.2038649621983,76.5637256262256,78.7837204462205,34.4254529421196,58.6320660820661,59.7625109458443,74.0849638016305,59.0580683205683,32.7354418729419,42.6410774410774,75.0884369488536,72.9125110229277,72.3422890381224,23.8887269366436,30.1038470017637,37.6855175688509,77.2637057387057,20.7793786460453,23.0413105413105,39.900700379867,15.0197776760277,43.4781319715143,74.9408909173615,73.3436273058822,30.8244490077823,78.8410034228662,62.2430436665731,80.8987363489815,75.6745500595991,79.7434012882542,87.7506995636897,34.0833943833944,0
Predecessor and Successor,53.9596429804763,44.8362515570849,47.5551570343237,32.9629760671427,73.5959195125862,30.2600815850816,65.4965643923977,43.1312140020473,50.7083755750422,68.206296943797,57.0069425944426,54.5923500881834,25.5034425451092,72.2450490096323,46.4007928028761,41.0884581467915,43.5799959299959,34.9116681929182,17.5297339234839,40.7504222629223,49.145376305793,25.7015584723918,59.2646629967708,56.048788031141,57.6714527846881,75.0945593622064,54.3421391063548,43.6290986156182,47.3361541327228,45.9841935841936,67.5383362733853,58.0982945703534,63.2619405195386,1
Landlord and Tenant,58.7778476153476,35.8861422528089,34.5211271752938,30.3433697475364,79.533119349786,27.8724163182496,57.3935179018512,23.2214870006537,53.9756501214835,74.5311026936027,74.6415507332174,35.7525649504816,18.0441315628816,50.2995302536969,91.0585342897843,59.257064000814,71.2654253154253,24.1672907339574,15.1279185320852,46.8381842694343,66.3828644349478,29.8559227038394,62.6002182004633,59.3925639719757,50.2418274263863,60.5275093189309,52.8414699951465,50.2634716046481,58.7152569471197,46.1062845560395,67.7981946702535,57.9287697233776,57.3216239914769,1
Landlord and Housekeeper,62.946067666901,32.081707335874,43.1758129216463,31.7580285455285,74.6908363241697,27.7140723474057,53.2778227944895,27.0840688632355,50.3967197925531,66.312119670453,72.0658887408887,41.0848680640347,20.031017670601,51.1779304029304,85.4686702957536,46.3714022859856,82.0457019061186,29.3407500678334,14.836801315968,34.6686007665174,58.7758606362773,28.2924908424908,49.0983484833975,55.9022120580944,49.3991998379253,72.4750072277033,53.5538728972553,52.5762499392401,60.7856873427952,57.8113712177438,66.3239971357618,65.7387169294032,54.8963115950861,1
Guest and Host,79.0530118030118,55.7643672685339,56.8386227969561,58.5801926468593,52.8082317373984,44.3326394284728,55.3014286639287,53.8076519159853,57.2292545417545,43.7447231780565,48.5105356063689,41.6651514380681,39.832210690544,56.1181327160494,34.7475105141772,33.8694325735992,46.6803749491249,44.3043379460046,17.3090031881699,20.8280770926604,38.5751042938543,17.6253383190883,54.204732685615,65.5075814980227,57.0250128502579,41.925832664068,68.5844085199477,37.147823110078,69.461740964192,68.7945759487426,73.9048664842783,67.8155098713922,41.5065281305477,1
Television host and Guest,68.9445576028909,50.1965674757341,42.4453589620256,37.5327282285616,74.1985344902012,30.4948727198727,83.0356222481223,36.8737068487069,55.4338818588819,67.0106365856366,57.6746406371406,35.9437627187627,19.5850122100122,58.3205865893366,48.004300637634,34.2931250847917,54.8434048975716,25.9569597069597,14.8166954958622,25.595524691358,40.5206552706553,19.5840074277574,46.1057520003598,46.1602470423549,48.5177247226267,72.9412027061537,59.8012476176692,25.8238954037974,67.447032488209,57.3083566034546,64.518109359776,49.7071426122897,47.3150000779903,1
Volunteer and Organizer,83.7267228142228,50.2350584600585,60.4321998988666,42.013721001221,76.1212851962852,32.5516502016502,77.325925000925,56.3433631183631,59.8291888666889,67.33620669454,69.1103472145139,45.534242300909,43.1014567222901,78.0626280355447,36.5409968118301,43.0318715235382,76.418547347714,40.2654685592186,20.8520740062407,22.8591091778592,56.3748643331977,20.6473918057251,78.2906425364759,66.7058501683502,82.3411335578002,74.4603815937149,76.5178872053872,43.5598625140292,77.525827721661,71.8962682379349,87.8033950617284,78.0147446689113,46.8508136924804,1
Celebrity and Fans,74.9771273479607,35.0851865726866,46.5381621464955,59.5247726039393,47.1918751002084,37.8153930945598,76.4731262564596,46.4001715876716,37.1064594356261,56.0241656491657,40.1612942612943,36.4149674399674,60.2851224392891,48.262239689323,48.479707638041,52.047210351377,53.2154575362909,58.558368945869,24.09535002035,23.5809396621897,33.9043396418396,20.3804546533713,40.9362514029181,60.6215628507295,64.4366301907968,48.7860830527497,55.9229517396184,51.8874298540965,51.2176907968575,36.2004068462402,66.1330106621773,57.1521464646465,40.2036475869809,1
Celebrity and Haters,24.595919666753,35.4127936877937,34.5545980254314,52.3195827320827,41.3657609365943,28.6785594035594,64.7646789938457,36.4032535365869,25.9030224405224,51.586755682589,38.4687923187923,36.9447751322751,22.3611696174196,30.9734347442681,28.9259963030796,26.8123431352598,29.2992385700719,28.6779007258174,18.7151098901099,80.2081357685524,23.4981549314883,47.762613620947,24.7213524130191,32.9434764309764,21.8128787878788,35.5987514029181,33.1257996632997,34.5485269360269,36.588468013468,22.600140291807,26.3070286195286,16.638285634119,42.4105780022447,2
Native and Tourist,66.4704530037863,56.3621529704863,40.4514829306496,43.2222297763964,59.6737990404657,29.093739285406,67.5336422836423,50.9104549771216,56.0396233396233,60.9619647327981,61.7948235406569,35.9660324243658,33.7916827770994,59.300347646181,52.6313559896893,56.3864019468186,63.3918379460046,28.0194368131868,21.5166522520689,28.7437025166192,46.0716676841677,22.313460690544,64.077076318743,51.2763748597082,50.0442901234568,38.8950476992144,45.4521745230079,29.8904882154882,49.4433080808081,61.3190235690236,68.3350589225589,49.4920033670034,46.8493686868687,1
Bully and Victim,22.6144249269249,30.0142877184544,50.3804908054908,57.1111457986458,31.7273112689779,34.8249209124209,39.7675731675732,33.3607445024112,26.8250006166673,50.135982998483,42.7414992414992,58.990871320038,18.7163987247321,28.5238375050875,27.0810956790123,27.7307929724596,18.9101911206078,21.2345119386786,17.9168854293854,90.0218499864333,25.7208850563017,84.7737018382852,39.3589225589226,43.0484006734007,21.8427890011223,19.0276655443322,40.8379769921437,35.1859988776655,50.7388608305275,59.6881032547699,15.83367003367,13.5185044893378,33.3492704826038,2
Between friends,86.3768775977109,86.7196272862939,83.3761527053194,84.3519155227489,32.3348805515472,69.6693917193917,57.735506314673,82.4910287243621,76.4717224133891,35.3324040157374,47.6168390251724,74.5725062745896,85.217121998372,80.5893688102021,34.4622710622711,42.7139414597748,38.6380977818478,86.7527107922941,34.0316171482838,25.7446716863384,51.3786579161579,18.2220789241623,67.5949915824916,82.7085297418631,84.7906144781145,30.2220117845118,84.5822109988777,85.1511924803591,78.6545594837261,81.5866442199776,85.0861531986532,89.1884399551066,33.8243967452301,0
Between Facebook Friends,63.9868430951764,70.7195892070892,50.8231492273159,65.6370572328906,39.6949610574611,45.9779455112788,62.0962354004021,61.3716629049962,58.4815611857279,41.4516862766863,44.8671384171384,50.8507334486501,53.7042523063356,62.1911782661783,28.8853844458011,36.1726648351648,30.8252560710894,56.2878484940985,26.1206467914801,29.270584045584,38.7121099579433,20.9072429114096,41.2931537598204,51.965544332211,61.842620650954,26.983024691358,58.0103254769921,56.4347502805836,54.0236251402918,35.9808922558923,69.4835437710438,58.5429012345679,36.6071548821549,0
Between a person and their social media follower,66.3473615890283,49.6974155474155,44.1718873718874,54.4195892070892,48.0868480285147,37.9584962876629,68.2948448156781,47.4886400636401,43.3176425426426,56.3702971411305,47.1778522403522,38.2278718966219,44.1591931216931,55.6695614570615,45.9701694139194,45.5429766992267,47.8709630647131,46.2492589200922,23.0184227038394,28.3238163071496,35.202845611179,22.3807022452856,38.8401515151515,46.632842312009,54.7324775533109,44.3227833894501,48.3153058361392,45.7103956228956,47.253507295174,27.4125561167228,61.7792087542087,49.5484147025814,42.7698232323232,2
Between childhood friends,83.4871753246753,85.5853635561969,75.3581689915023,81.6181978515312,25.5994688953022,61.0234547859548,68.1674182299182,73.2233245149912,65.9069183902517,25.8788580246914,45.9532407407407,67.48511002886,69.6163650392817,71.8499278499279,27.9630200817701,36.1677419031586,34.8175505050505,75.6008407487574,21.2059764309764,28.2076829805996,46.2509319384319,19.1826509139009,56.6708435083435,85.4632326007326,78.9756902048569,25.9262396554063,77.8102038393705,81.9500525708859,70.6785239451906,61.8392568850902,89.5645994437661,86.4955518247185,21.3685795685796,0
Between pen-friends,71.2545073753407,74.2218654801988,50.3859427609428,56.8352974186308,41.9907567740901,38.0787237453904,47.8008658008658,57.2012025012025,60.7335818502485,38.6217632675966,46.6638748597082,53.2341680695847,44.8561558040725,65.3206459435626,25.2177098364598,34.7705798059965,32.4649961920795,46.0676186467853,19.8657687991021,21.4431788119288,41.017322029822,19.4018318101651,37.9307132682133,61.2204008954009,57.4528998778999,28.9559625559626,65.5528286528286,51.449245353412,52.3714234839235,29.6812881562882,80.411685999186,60.853839370506,38.2821564238231,0
Between friends with benefits,64.9604256854257,68.6113455988456,54.8882395382396,55.6274009940677,34.9150252525253,63.8726310726311,28.1521344396344,43.6236652236652,68.7238355780023,53.2127104377104,60.1685225268559,54.7592772967773,42.5215568382235,45.102858946609,37.6163189434023,43.5064003126503,52.2979757896425,44.2894540644541,61.9145863395863,37.5204134599968,52.0550134279301,31.7522607022607,31.686451973952,53.4150776692443,53.9665293040293,26.1351936643603,70.1353072853073,34.0669380002713,63.2658424908425,62.2570478903812,46.6564102564103,46.5262922262922,31.812035341202,2
Between political allies,51.5961880711881,50.1534632034632,45.5040383998717,32.4075296616963,80.0909752284752,26.2388387846721,70.443412297579,33.1026575276575,62.9197130030463,83.6783870450537,59.1384419592753,40.9886223344557,23.2965738736572,58.8319554673721,54.3762806637807,50.3518789081289,54.6080136684303,32.0487604216771,14.7094927449094,53.4763818742985,70.4528749799583,45.1015672599006,72.4378934337267,57.6442409442409,73.8258207841541,77.9788919413919,63.9292819834486,43.3685422602089,61.1827194410528,45.9183641975309,63.3545177045177,47.362442341609,50.1247507122507,1
Between romantic lovers,84.6481120731121,82.2856120731121,84.258177008177,82.8880772005772,29.6131613756614,87.6574995991663,47.1069785153119,80.1597582972583,67.2274951899952,25.1320366362033,49.3591430174763,77.4689634439634,88.7345979637646,76.9261133156967,37.4063251563252,44.6421927609428,42.7379218775052,84.1742293971461,79.3966670675004,41.4162538079205,53.0061998957832,28.3395462562129,54.2844305385972,85.1366215574549,77.8536850495184,25.9400539275539,83.5653439153439,71.2415767874101,78.0528930945598,83.6983584316918,81.9658221408221,84.9536765703432,29.5854209062542,0
Between ex-lovers,38.5811046977714,54.1307439474106,39.2945466570467,44.9263468013468,48.235070947571,40.8987193362193,37.4999438832772,39.6711099086099,45.6851711560045,46.2597502805836,43.7074875741542,57.6125681417348,47.4665844957512,39.6463333734167,25.0813592271926,29.109613997114,23.3644991582492,39.645984648068,43.5623466810967,67.2458784271284,40.6632204986372,36.0193442360109,32.4351699226699,44.4921584588251,34.8083316374983,21.9734228734229,34.9692901234568,31.079999321666,31.4030406322073,28.9328534120201,51.1160205535206,30.4408102699769,28.5974375932709,2
Between life-partners,87.5953122494789,84.0350408850409,89.6157126823794,82.3928711720378,29.8148408690075,83.5567861151195,59.7755892255892,83.5860169151836,67.18110670194,27.2480659772326,51.4019881353215,84.432196969697,92.30898669232,87.9618065576399,47.1058551787719,47.3254429212762,47.2106882315216,89.3730238896906,84.0012225428892,35.9294913419913,58.2054663700497,26.2150673400673,66.2166039207706,93.0460300501967,87.5975342558676,32.8818172568173,85.7813627730294,93.9775861484195,85.9683099308099,93.004302333469,90.0352971102971,95.6877662460996,31.9297466422466,0
Between soul-mates,88.225955988456,87.8984587942921,88.0672498797499,86.0452861952862,29.0635241301908,78.7361391694725,57.714125380792,82.2656325156325,67.1153058361392,23.0863255571589,45.9427028218695,85.1705798059965,90.5468314093314,85.0567760942761,37.95898669232,42.9029711800545,40.3389850889851,88.9120660974828,67.3008257174924,31.2076378868046,52.7483656004489,23.1038991101491,55.4345085470085,88.5562949396283,82.4210826210826,28.6575634242301,81.5335317460318,86.5510921177588,82.634184642518,83.0821598154932,88.1287087912088,92.1386548636548,33.1322123863791,0
Between strangers,46.2598426265093,62.8211962420296,23.7940207940208,32.563237379904,60.2579371246038,20.4874498957832,66.4761920178587,30.266605308272,46.5660335035335,55.9759501301168,52.4055074555075,24.372272326439,14.9893819143819,22.3078964245631,30.3439774731441,46.2585157126824,36.6090608465608,12.1941438191438,25.7106862273529,35.3699374699375,40.7658088824756,28.3719797178131,48.5192941317941,32.871791325958,25.1032667949335,27.5982683982684,27.1188692480359,17.203841991342,25.6324334616001,22.2120931537598,50.8575717492384,19.4842512425846,45.1186648228315,2
Between neighbors,64.9053059594726,71.6059337267671,46.4789562289562,52.6099642641309,44.8909647451314,34.1278702778703,65.0060325476992,54.7244884744885,66.8902910361244,50.0283908992242,51.3606584773251,47.7099567099567,35.8616021324355,52.6417348084015,26.834285313452,39.4980138688472,36.7830427288761,37.8939594356261,22.1347482764149,36.7540103415103,50.4303831970499,23.4452060285394,65.4407848324515,62.2812309603976,55.9155824114157,25.8644400352734,54.3100529100529,59.8703623536957,50.547132034632,70.7718634760301,69.3127164502164,55.8625380792047,47.4264169472503,1
Between church members,70.9134880551547,66.3710439252106,56.2668462710129,57.8931062764396,55.2340919882587,38.6632438549105,63.9614186739187,57.8413819205486,59.562329645663,43.2385141093474,38.3132902591236,47.6541486291486,46.911678290845,59.9616121532788,31.4037377745711,34.0044312169312,40.0944203944204,47.9733585858586,21.2596240179573,23.992650713484,37.778823953824,22.2027296777297,50.4923080006413,56.3539662497996,71.1097923681257,33.9156244989578,62.513121292288,58.0772005772006,67.9247735289402,55.5477894019561,70.4255551547218,65.8725128266795,50.170177970178,0
Between fans of the same sports team,77.3733784733785,79.3729625312959,56.7942091858759,64.5318120151453,34.1313737188737,44.660242997743,76.0582664249331,58.9724918599919,62.1541145582812,42.0555404472071,40.7948437365104,44.9429753888087,49.6999098124098,60.5391213724547,26.3400032066699,34.4609507776174,33.7755250921918,49.6913680455347,22.078519320186,21.065873015873,40.4134359467693,21.8230399230399,42.7481962481962,58.3692640692641,76.4188792688793,34.7502825877826,66.4430295013628,54.1752064293731,72.2716810966811,53.3348705307039,68.845031665865,65.7449234407568,43.4194624819625,0
Between fans of opposing sports teams,26.2792419000752,57.3016333974667,33.5831543456543,47.0316452066452,40.9027578902579,22.2674703383037,69.3456598956599,34.2835707502374,44.2667916959584,58.0369392952726,41.9891967600301,36.4135341510342,18.6169352252686,31.8187249478916,24.6755331088664,29.6234387526054,25.0577841911175,16.7870811287478,19.4278379028379,81.1974927849928,32.2421156004489,41.2502845919512,39.0122134038801,41.7797077922078,26.2412918871252,28.1286515953183,38.3667748917749,29.7799082090749,41.1400974025974,28.1026374859708,47.8550304633638,21.7232804232804,42.7007355299022,2
Superior and Subordinate,55.7448998532332,27.7729119645786,50.4095418470419,28.7757358382358,80.9404459737793,27.2030882697549,67.7408168991502,36.8162240537241,57.7586213169547,77.4843230843231,68.9044104044104,53.9512145262145,25.691482283149,73.1169292127626,67.6451859868527,45.0481040564374,67.1034752284752,36.0036095077762,19.2714385922719,42.5685125060125,59.6364798781466,41.5014510181177,65.4218253968254,66.1197971781305,59.3809844476511,88.7098925765592,64.7065856982524,57.8557138848806,67.3315416065416,64.3288399871733,62.8439955106622,56.9443622735289,56.5415864999198,1
Aunt and Niece/Nephew,81.49947336614,51.4059920018253,76.225063670897,80.4239115822449,31.7787365412365,63.9194928528262,58.1942232150565,77.9636898595232,53.8317295358962,28.6874808833142,40.28359002109,80.3304212762546,85.676625380792,68.7562049062049,32.1136944845278,35.8804092512426,33.5635802469136,82.2445727112394,27.2651414943082,22.0087000962001,41.2852433060766,20.3975448933782,63.17113997114,83.1798400673401,73.2854918229918,28.4359628026295,74.6496392496393,92.3253787878788,65.1386103094436,67.0831369248036,78.3911315536316,86.6150252525253,72.4449915824916,0
Uncle and Niece/Nephew,80.7596801346801,53.2021945646946,76.9833891417225,81.5960699794033,33.2446494863161,62.6313586105253,58.1818460860127,78.3185815727482,55.1373573956907,30.67508001258,42.3946989738656,79.8502625460959,85.4543570626904,68.6929894179894,32.021651034151,35.018442360109,33.6321468654802,82.3992344075677,27.1385942760943,20.5277477152477,41.7129128587462,20.8113035113035,63.1055735930736,83.9052950136283,75.9359006734007,30.5035694244028,74.2928831970499,92.6838965047298,65.4511483886484,68.6601290684624,77.936355619689,86.8249017957351,73.4992825076158,0
Between frenemies,35.2292673376007,62.8572779072779,39.6550665383999,51.4391051849385,38.5445828862496,27.7418886668887,56.9487956487957,33.994406981907,50.2384994634995,68.0381764840098,44.4684431309431,50.5291817750151,29.7132062382062,37.8680351284518,33.5056353368853,29.454462358629,26.6999117394951,30.5521940251107,18.3469308469308,79.8416779208446,39.9520621353955,46.0123685727852,34.3223205806539,48.0668217584884,31.6561500228167,29.1743096409763,48.566091624425,41.4763357013357,48.6990993574327,40.4945027195027,32.9065061481728,21.6821178821179,28.029337637671,2
Between half-siblings,63.6946743071743,66.9248378165045,68.1418325501659,75.9980849397516,28.3268718935386,53.4204787496454,56.1460892502559,71.7632285923953,60.6556002639336,36.6641341683008,39.7561680603347,78.0532038948706,72.0455186017686,64.3583337958338,30.0365746136579,27.6960111647612,25.4910387452054,69.6570434195434,27.8774732983066,46.6945040299207,44.2839274922608,27.983164983165,52.2832109248776,73.9058611141945,71.3802934719601,24.731762373429,66.5484244150911,84.47335997336,64.4872346789013,67.3678145928146,76.1980500980501,69.2202991452992,33.1217205633872,0
Between adoptive parents and adopted kids,74.3585729085729,39.2412747746081,78.3894719478053,77.3343711843712,31.6126051417718,66.3890412057079,54.1938006438006,82.8765014306681,53.5627870586204,26.5635787052454,38.0094991428325,80.9840446590447,84.5205643893144,72.9230364542865,36.2121317725484,28.6127390356557,34.9739037968205,85.6947011322011,29.1467365196532,32.9667170021337,44.7412621329288,25.0922323047323,62.7799391966059,82.3798377548378,79.1334637584638,24.4197077613744,76.1966333049666,87.5290487290487,70.1049102132435,79.3718170718171,83.9987571070904,82.8854222937556,77.4597877431211,0
Mother and Infant,87.8705189871857,38.9952920536254,90.6517027725361,89.8636670428337,28.0505269421936,83.0479645354645,60.7589812964813,91.0340172173505,50.7865938074271,23.2080471997139,39.8282254782255,86.1137023470357,97.8851485705652,79.0889727556394,32.0563448896782,25.824983658317,38.7024387649388,99.1113415905083,61.8102999623833,21.8899009169842,32.9655811009978,21.2155434842935,75.5918322418323,90.5166617333284,87.9276877443544,26.5816245482912,81.5216736966737,94.0439609772943,79.9098802432136,89.7235474402141,90.5239266905933,95.4464430631097,84.2208048124715,0
Between alumni,57.3862475487475,70.4549930008263,42.8544341461008,39.7407257865591,56.429262712596,33.2499039540706,66.4820918279252,44.0057980599647,58.752144306311,60.4615535698869,49.5475526017193,36.1778221778222,32.2396948730282,60.3188272375772,34.6145667604001,33.3696551134051,31.2212681608515,31.2349866954034,21.6989322405989,33.4602068456235,42.1062576312576,25.9007448569949,45.2826395826396,49.5908535908536,56.7034231200898,49.513990330657,48.6706318372985,41.6822362822363,48.8568992735659,43.3529886779887,67.8165032498366,50.020572020572,26.3060020226687,2
