,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between friends with benefits,66.2761664261664,70.5150493025493,55.6363876863877,57.1616602533269,32.5270622895623,66.448556998557,25.7382455507455,44.439405964406,68.8043911335578,51.5377104377104,60.1250040083373,55.5123637165304,42.5215568382235,45.2430705868206,34.5193171797338,42.5831198893699,52.2450657367324,44.9376022126022,64.9763147346481,35.852864959115,51.9156836219336,29.8210437710438,31.0885683760684,53.2761887803555,54.1345187220187,23.4804317595984,72.1088522588523,35.0973612806946,64.2922975172975,64.1975240808574,45.1286324786325,48.3120065120065,32.0025115316782,2
Between political allies,51.8072991822992,49.3608706108706,44.9447791406125,31.587159291326,81.4252344877345,25.2453202661536,71.0480419272086,31.8359908609909,62.9854537437871,84.4043129709797,60.0310345518679,40.6879168670835,22.8715297819464,60.7975639329806,54.356880311047,51.4956178852012,56.0700947971781,31.2921466650633,14.1565826919994,54.4772637085137,71.7500531104698,45.9595919512586,74.3532373490707,56.94185999186,73.0956620539954,77.2236009361009,63.320816374983,42.4346798263465,61.4962115045448,45.4249779541446,62.0820309320309,46.0820190611857,52.0691951566952,1
Between romantic lovers,85.8610750360751,83.848575036075,85.5341029341029,83.7177068302068,28.4872354497355,89.1287958954626,48.6792007375341,82.5653138528139,68.3849025974026,25.4255551547218,48.8776615359949,78.7934784351451,89.5776314734648,77.6368716931217,37.5271364438031,43.711857663941,41.2599677328844,84.9255521484688,82.1885541927209,41.5291285874619,52.957699013949,27.1887526054193,55.2394569936237,86.040060710894,78.3100342558676,25.4255036630037,85.2796296296296,71.1979259937593,79.2737925654592,84.3465065798399,82.7488909238909,85.8716659883327,30.4465320173653,0
Between ex-lovers,38.7792528459195,55.8992624659291,40.2297318422318,45.1189393939394,47.1730339105339,40.7681637806638,37.5286475869809,40.2535173160173,45.4073933782267,46.5004910213244,43.6630431297098,58.4591289882957,47.6544151835818,39.2107072711239,24.2577260702261,31.2348344556678,23.0611481882315,38.4431627785794,44.0967382154882,69.7370600849768,40.6649841670675,36.4964165464166,32.7711487586488,44.7831637498304,34.4789665581332,21.5038461538462,36.0671737213404,31.0945495862163,32.4070088861755,29.5135412427079,50.3144332519333,29.7688525980193,30.0299772758106,2
Between life-partners,88.3249418791085,85.733189033189,90.2416386083053,83.0697230238897,28.8703964245631,84.3169713003046,59.7755892255892,84.8767576559243,68.1718474426808,26.9971400513067,51.0732844316178,84.3607683982684,93.0391454224787,88.1496372454706,46.7945677008177,46.1861131152798,46.0228575436909,90.2848404681738,85.5197410614077,34.7284331409331,57.1922388568222,23.576619368286,65.6597256138923,93.3820088861756,87.0843067426401,32.0670024420024,87.0181352598019,93.0424009632343,86.2804792429792,92.0347256138923,89.5670431420431,95.1904117487451,32.491915954416,0
Between soul-mates,88.7954004329004,89.1882736091069,88.9524350649351,86.6813973063973,28.2922278338945,80.8342873176206,57.8113476030143,83.110076960077,67.4106762065095,23.0465107423441,45.8288139329806,86.1405974426808,91.3325456950457,85.9315556357223,37.9889690556357,42.184276294693,38.7605018438352,89.934111952862,70.0239297739298,31.3663680455347,52.9467782988616,21.2785022847523,55.7850376475376,87.99941663275,81.9409238909239,28.0543888210555,82.3642195767196,85.5577058743725,83.0217507800841,82.0887735721069,86.7649521774522,91.6267501017501,33.9496727038394,0
Between strangers,46.4453127119794,64.1528201736535,22.7786361786362,31.6371690038357,59.7929798596465,19.6605268188602,67.0736279152946,29.5529300945968,46.6395377770378,55.7088561130228,51.3798664298664,23.8065315856983,14.3301226551227,22.2773408690075,27.0810145101812,46.1446268237935,35.9312830687831,11.4432178932179,26.2514269680936,33.2949374699375,39.1046977713644,28.6830908289242,46.5005351130351,31.8111852653519,23.5022566939234,25.712987012987,25.182361311528,16.179310966811,23.8914522206189,21.3816458233125,50.0761864678531,18.7100809684143,47.2550284591951,2
Between neighbors,65.0223999765666,73.3473867182201,45.8934861434861,51.6232121273788,44.8161784203451,32.7620583120583,64.9171436588103,53.678761978762,67.7381542839876,49.8924934633268,52.5341627508294,46.5053270803271,33.2088243546577,50.9537718454385,24.7250260541927,40.9109768318102,34.4904501362835,36.3430335097002,21.8699334616001,38.1345658970659,49.2118646785313,23.4850208433542,65.3015351932019,60.2278399070066,54.5216430174764,24.7894039602373,52.7393458393458,59.2419352252685,49.9107683982684,70.7617624659291,68.4801046176046,55.3704745871413,49.2532567740901,2
Between church members,70.786992328659,66.9894199935867,55.8826582368249,56.5730208063542,56.6422116463783,37.4687994104661,63.7763759388759,58.3230058521725,59.3606202439536,41.859881630715,36.6517517975851,44.9522967772968,44.0922338464005,57.7819825236492,30.6481822190156,36.7609126984127,37.6499759499759,45.3298400673401,21.2040684624018,24.6667247875581,35.5575276575277,22.086063011063,50.2773007856341,54.788309684143,71.6985369568703,32.0390011223345,62.3478976270643,58.0108225108225,69.7220318261985,55.8219596761263,69.4248336540003,65.5362934904602,52.0374218374218,0
Between fans of the same sports team,78.7045750545751,80.8199710783044,55.8061749978417,64.6373675707009,32.2382113257113,43.4585335960336,77.1950185616852,59.5327482702483,61.5836017377684,41.6948566865234,40.050399292066,44.5874198332532,47.5545394420394,59.0631954465288,24.6585217251884,36.191506333173,30.9125621292288,48.1682198973866,22.128519320186,20.8853174603175,37.6199174282508,20.7378547378547,42.7417027417027,57.0698412698413,77.3517797017797,32.4169492544493,66.6594797178131,53.7307619849286,73.5162698412698,53.1292428250762,67.4539782748116,65.8408830367164,45.7066197691198,0
Between fans of opposing sports teams,25.5877889086222,58.0097530555864,33.1545218670219,46.8807905057905,39.0912194287194,21.3003763212097,70.5841214341214,33.3942545109212,43.1381592173259,56.3484777568111,40.7733847942181,36.9116822991823,18.2224907808241,33.0502064293731,22.7588664421998,32.5252906044573,22.6846360429694,16.4352292768959,19.2676527176527,81.1761964886965,30.2300785634119,43.5308401475068,38.9256333173,40.0574855699856,24.9476410934744,26.7830527497194,38.4136724386724,30.1716831008498,42.5188852813853,29.6379910213244,48.4315095398429,20.3343915343915,46.0585998877666,2
Superior and Subordinate,55.9038742122075,27.1844504261171,49.9197982572983,28.0543683168683,82.3639502472836,26.621464338131,68.2835519418853,35.5999847374847,57.6034931118265,79.4582547082547,70.1321881821882,54.4021404521405,23.7081489498156,72.448410694244,68.5331489498156,46.3860670194004,66.7544011544012,34.1332391374058,18.7908830367164,44.2824013949014,59.7383317299984,43.0449695366362,66.1245670995671,64.9834335417669,58.3903639570306,90.3628507295174,64.0413620330287,57.3816879108546,67.6677609427609,65.0727072310406,62.3259579926247,56.2004950296617,58.5964205547539,1
Aunt and Niece/Nephew,82.8033195199862,50.5662484120818,76.6169440127773,81.4166466249799,32.0838647463648,64.631458664792,58.205761676595,79.6384761843095,54.9518150059817,27.8114125072458,40.2741883116883,79.587828683662,85.4682920474587,69.355278980279,31.7507315215649,38.0831870290204,31.9404320987654,83.4751282667949,26.4540303831971,21.4207371332371,39.0074655282989,19.7743967452301,63.5896103896104,83.4287578162578,73.1231541606542,26.3003206669873,74.8278499278499,93.0670815295815,65.1443823152157,67.5687069103736,78.1126322751323,86.884145021645,74.1470117845118,0
Uncle and Niece/Nephew,82.1532698782699,51.8701432826433,77.4983464066797,82.2033349366683,33.3912306828974,63.9300765592432,58.0327007868675,79.7348208889875,56.3980411563745,29.6451654826655,42.3117929909597,79.1854477312811,85.2663940997274,69.6374338624339,31.6457251082251,37.4739979156646,32.0497394580728,83.5612714446048,26.1895202020202,19.8684884559885,39.4758758217092,20.2788961038961,63.4872474747475,83.7602733686067,75.6978054353054,28.2856762065095,74.3570967612634,93.2307940516274,65.560094997595,68.8462762546096,77.7610309443643,86.5211499919833,75.0800905884239,0
Between frenemies,33.3603214686548,62.351936026936,40.1365480198814,52.014247635081,37.1129589546256,27.1432419432419,56.1421717171717,33.8188371813372,50.1779581529582,67.4427348885682,42.7593975468975,52.7117214575548,30.1358252858253,38.7390668744835,32.6683337495838,31.9108115649782,25.4558641204475,30.5244162473329,18.1524864024864,79.9547731589398,39.5473002306336,48.2167336521503,32.6000983584317,47.0297847214514,29.98948335615,28.7372726039393,48.1586842170176,40.6874468124468,46.2435438018771,39.9426508676509,32.2435431852099,19.7450808450808,28.2923006006339,2
Between half-siblings,63.1295033670034,67.6135842552509,68.7607784191118,76.9500080166747,28.0490941157608,52.3499659291326,55.0531405323072,71.8529721821388,60.0216971300305,35.7467552509219,38.2846580888248,78.5373308789975,74.0752805065305,66.7273814148814,30.5365746136579,29.5154556092056,24.3739752531419,69.5459323084323,27.7723145681479,47.5556151410318,42.86527669861,27.5744348244348,51.7869146285813,74.7095648178982,70.2914045830713,23.9799105215772,67.3076836743503,85.0881747881748,64.5464939381606,68.3529997779998,76.5424945424946,69.2869658119658,31.9513501930169,0
Between adoptive parents and adopted kids,75.7909090909091,37.7533830367164,79.6451699535033,78.3272486772487,31.2913800705467,66.2316337983005,54.2386724386724,83.578068382235,52.5642115600449,24.2038920955588,37.9952541285875,81.0197589447589,85.1257231194731,74.8416872479373,37.1466555820722,30.3587707816874,34.8965228444395,85.7502566877567,29.6467365196532,34.1790185894353,43.4833256249923,25.0704069079069,63.9354947521614,83.8724303474303,79.9112415362415,23.5937818354485,78.1410777494111,88.9031228031228,70.7900953984287,80.4014467014467,85.054312662646,84.1780148863482,78.7412692246025,0
Mother and Infant,89.3313451980119,37.5750641333975,91.9487113195447,91.0538379830046,26.426595318262,83.625955988456,59.064892977393,91.9937750521084,48.561878707712,21.3853976270643,39.9293650793651,83.8458452041785,98.0557834912001,80.2357981524648,32.0027734611068,29.0174439757773,38.2857720982721,99.3176907968575,63.8499825020658,21.6775993296827,31.4239144343311,20.4536387223887,76.9214618714619,91.6833283999951,87.8017618184285,25.8742171408838,81.5253774003774,95.0550720884054,79.417287650621,91.0976215142882,91.4313340980008,96.8723689890356,84.4096937013604,0
Between alumni,57.1351791726792,72.7331269039602,44.3665424082091,40.2980619688953,55.7266273849607,33.0729096520763,67.5023909732243,44.3622795414462,59.9476571268238,60.8767957351291,49.9108004649671,36.9000444000444,32.8031869365203,61.8386685074185,34.7415508873842,34.7823535261035,29.8879348275182,31.1278438382605,22.4905989072656,32.8768735122902,40.5665750915751,25.5396337458837,46.7826395826396,49.8649276649277,57.9552749719416,50.0436199602866,49.4706318372985,41.9896436896437,50.6457881624548,45.2122479372479,66.8942810276143,49.3464979464979,26.8208168374835,2
Between a monarch and their minister,56.5367163700497,25.4042267917268,42.6809223184223,23.5800525092192,85.8715207631874,22.4604617604618,74.0238536155203,27.9539902998236,50.5964345839346,79.3325557158891,59.0729196729197,52.5694354256854,20.7264899452399,67.4608813254647,55.8788914788915,43.2292741209408,64.8481407481408,31.4376925543592,18.5000453250453,45.3763681534515,62.6581196581197,47.1323650886151,68.5532510699177,51.3878840295507,68.0124631541298,79.8200941034275,61.5382355299022,48.0618810202144,60.7357700941034,53.0955566038899,66.2671504421505,55.8188885188885,48.3456999790333,1
Between confidants,80.7278659611993,79.4370871412538,73.6641394099727,69.3001202501203,38.8822130030463,55.6699454866122,42.3589826839827,69.5207371332371,65.6230078563412,43.5402958152958,43.2932579765913,73.0064515731182,61.2277852548686,81.7862006049506,35.4673266548266,34.1101687664188,33.0654390362724,63.9368467180967,23.8164068184901,24.9925144300144,43.5613119904787,20.8417818292818,50.5551235801236,77.6705211455211,78.5253946670613,35.0003866503867,72.7867468950802,69.1511692011692,70.8786266202933,62.9848503348503,78.4628849545516,84.0461461378128,33.4955233038566,0
Between a person and their significant other,85.9689393939394,85.4332691999359,88.5172599005932,84.8230359147026,26.1727012185345,87.0969075677409,51.0189714606381,87.2632415424082,71.0220458553792,30.9175144300144,43.5771925605259,86.5335097001764,92.0211092919426,85.954677035927,42.5322201718035,37.5157530740864,38.80278664237,92.5296565317399,81.721458711042,33.8355055438389,51.4735925340092,22.9246676934177,60.0430520097187,89.6013520430187,86.4130779714113,29.0769039602373,84.2954058287392,83.3433625016958,81.1396998063665,85.9595595762262,86.175838050838,89.959398009398,33.3229551312885,0
Between companions,81.745901629235,76.6122890997891,66.8582161665495,66.6773626065293,37.2462213712214,53.8346554679888,69.1922401672402,68.8720621970622,74.7234480026147,44.1363053613054,52.4663396788397,56.4435143288084,60.8868035921958,72.9737645161665,44.4339207905384,44.6447658369227,44.452288388808,63.0854576160949,34.4988493532611,29.1377100931023,53.7605843956334,23.9121095135801,57.8222649264316,72.3660122285122,77.729865042365,40.5197607947608,74.2004655837989,59.2201946201946,80.0781594948262,77.6932128057128,77.9115179573513,73.1290901999235,42.0216185049518,0
Between playmates,77.2344743219743,77.7477354435688,68.0116765950099,67.8796128254462,31.8702086493753,49.7307912766246,63.5652003860337,65.4284801618135,69.9380443630444,47.2524751483085,51.4585684377351,52.8028062623651,51.6622141565769,70.4274521049031,32.5079114422252,39.8033537722263,39.9990914314444,60.3086728630846,24.6268639312757,33.2199294804687,51.2668991320952,23.3258697457227,49.703550307717,71.1315002898336,80.2351162726163,36.5569954736621,82.4996975246975,60.2839590964591,80.4620567703901,76.7584212084212,78.7062348145681,76.5225869809203,36.8678118178118,0
Between competitors in sports,26.9121955205289,61.78879330546,45.4404091279091,34.356974044474,73.1728708020375,24.9570141278475,81.4998886915554,34.6205812705813,47.6666105499439,81.392270383937,53.9019395727729,39.0300963923513,23.684721977369,40.5848677557011,36.8841990163069,37.1138899952625,32.7286950522245,25.4641372879118,17.8502223357616,79.0269736617776,40.7091742861351,42.4558712075869,55.0330283913617,54.5021729813396,36.9970584970585,73.5836264044597,62.2411426536426,34.0740154906822,63.3398445690112,59.6899799274799,65.7022008855342,31.2690195606862,39.9201304867972,2
Between a person and their crush,73.8191131399465,62.0032877616211,65.0541398416398,76.3691960816961,31.6778201736535,64.4453148703149,28.8653046028046,65.9577914369581,48.1280051738385,41.9584651459651,39.3131619923287,68.8914148034246,78.6175132510917,63.0715748122611,30.2997452801374,38.8861878952565,35.4532593858574,72.6774525492663,57.8828191779172,25.951109502335,38.2984267275934,23.2899882615569,38.5626228709562,71.0188834313834,51.349794341461,22.908886021386,52.9316564608231,48.1890131473465,46.8266335516335,52.3800366300366,62.9309784351451,55.9699838741505,36.0673605715272,0
Between cohabitants,77.6991517741518,74.0781047656048,78.6210880169214,69.3142690642691,36.7513295346629,61.2089296505963,52.7103610895278,72.8542878417878,68.5515293348627,43.6903374403375,57.5509102009102,64.5243410547332,66.3611207510717,73.0736833881442,49.7062090415032,46.9726428709272,44.0095834267403,68.5576852885676,45.8393099728884,38.4228030230481,58.8666617061225,29.6080567399195,52.9299749633083,76.278461661795,75.5970105511772,27.3930911680912,76.490569307236,71.8372594997595,73.1259009509009,90.6557459515793,77.8237202612203,80.7552089885423,42.819875032375,0
Between long-distance lovers,84.2037647537647,81.8781029156029,70.4640410515411,80.1474682724683,30.9106786731787,78.199204961705,40.4599183224183,78.7064685314685,72.5545967920968,37.8230741480741,45.6544635919636,74.9787644544997,84.4298924477846,76.7509332171097,30.6529897027446,39.5510687297452,32.2626896977387,81.9322274856589,68.6844606555391,32.9095644188781,51.9778839352369,22.6590377487436,42.812217720551,80.442038054538,73.3701781243448,21.3512934596268,71.7970222678556,67.1449262157595,64.6690067648401,24.4025647192314,70.4286987703654,77.2659442409442,34.5137956179623,0
Between brothers-in-arms,73.7602405310739,67.2600086641753,70.3533764075431,50.9306195347862,50.9900984817652,46.6419876419876,65.8016520516521,64.8162063245397,62.2367510575844,52.3142089392089,54.9978948520615,56.4134842100528,53.699489707823,69.4138762562782,32.2507039166353,37.9080584448232,40.4341882609039,64.7876190893348,20.3793275352099,33.4119733933459,47.7518019652824,29.5526093369231,55.0222307013974,65.921344704678,75.5935323935324,58.8574399366066,68.0063669355336,62.7102295852296,69.1248099123099,66.7080320913654,72.5592720551054,79.1314210480877,40.5503336170003,0
